reporting_year,action_id,budget_area_code,action_type_code,financing_code,status_code,project_name,total_cost_czk,adjusted_budget_czk,paid_czk,sfdi_paid_czk,eu_paid_czk,region_code,investor_name,investor_ico,investor_address,start_period,end_period,source_url
2024,5817510271,60,g,P,G,"Chodníky Chtěbuz - Etapa 2, k. ú. Podobora - úsek 3",22531387.86,8498019.00,0.00,0.00,0.00,MRS,Obec Chotěbuz,67339158,"Chotěbuzská 250, Chotěbuz  73561",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510272,60,g,P,G,Bezbariérová trasa před budovou základní školy,15022452.79,3651033.00,3651033.00,3651033.00,0.00,MRS,Obec Dobrá,00296589,"Dobrá 230, Dobrá  73951",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510273,60,g,P,G,Zvýšení bezpečnosti podél silnice I/46 a III/44331 - III.etapa,5464635.66,3683713.00,3683713.00,3683713.00,0.00,MRS,Městys Litultovice,00300381,"Litultovice 1, Litultovice  74755",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510274,60,g,P,G,"SSZ přechodu pro chodce na silnici I/57 – u kostela, Šenov u NJ",1153739.22,914285.00,914285.00,914285.00,0.00,MRS,Obec Šenov u Nového Jičína,60798432,"Dukelská 245, Šenov u Nového Jičína  74242",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510275,60,g,P,G,"Zřízení chodníku ul. Ratibořská, II. Etapa, k.ú. Píšť",4548632.00,3572543.00,0.00,0.00,0.00,MRS,Obec Píšť,00300560,"Opavská 58/2, Píšť  74718",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510276,60,g,P,G,"Obec Baška, autobusová zastávka u hřbitova",1865608.72,1182421.00,1182420.99,1182420.99,0.00,MRS,Obec Baška,00296511,"Baška č.p. 420, Baška  73901",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510277,60,g,P,G,Chodníky v obci Mankovice - I. Etapa,11435794.14,8802521.00,0.00,0.00,0.00,MRS,Obec Mankovice,00600776,"Mankovice 73, Mankovice  74235",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510278,60,g,P,G,Chodníky v Ludvíkově IV. etapa,11010604.55,6424722.00,0.00,0.00,0.00,MRS,Obec Ludvíkov,00576131,"Ludvíkov 122, Ludvíkov  79326",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2024,5817510279,60,g,P,G,Přestavba křižovatky silnic III/4782 ul. Polanecká a III/4785 ul. Bílovecká,9246215.00,6346620.00,6346620.00,6346620.00,0.00,MRS,"Správa silnic Moravskoslezského kraje, p.o.",00095711,"Úprkova 795/1, Ostrava  70223",,,https://kz.sfdi.cz/opendata/export_evid_m330_2024.csv
2025,3271111006,60,a1,PO3.1,R-D,I/16 Slaný - Velvary,1380769000.00,187000.00,120000.00,120000.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/17,06/21,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271111007,60,a1,N,R25,I/12 Běchovice - Úvaly,7260075000.00,417500000.00,417500000.00,417500000.00,0.00,PRH,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/24,12/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271111015,60,a1,PO3.1,R-D,I/38 Církvice obchvat,855693000.00,1697000.00,1697000.00,1697000.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/20,04/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271111056,60,a1,PO3.1,R-D,I/3 Olbramovice přeložka,652848000.00,2610000.00,2609856.00,2609856.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/21,09/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271112014,60,a1,T7,R,I/34 Lišov - Vranín,1695293000.00,479950000.00,479949973.12,179771995.62,300177977.50,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/23,04/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271112020,60,a1,PO3.1,R-D,I/34 Stráž nad Nežárkou - Lásenice,378288000.00,1594000.00,1593260.00,1593260.00,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/21,02/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271113002,60,a1,PO3.1,R-D,"I/27 Šlovice - Přeštice, přeložka",1977199000.00,94798000.00,94792701.00,94792701.00,0.00,PLZ,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/20,09/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271113009,60,a1,PO3.1,R-D,I/27 Klatovy přeložka 1. stavba,1612866000.00,232260000.00,232242279.00,232242279.00,0.00,PLZ,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/21,05/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271114068,60,a1,N,R,I/27 Žiželice obchvat a přemostění,1190528000.00,501688000.00,468372528.62,468372528.62,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/22,03/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271114139,60,a1,T7,R,I/9 Dubice - Dolní Libchava (Sosnová - II/262),872547000.00,293949000.00,293948759.35,56330790.75,237617968.60,LBR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/24,07/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115001,60,a1,T7,R,I/36 Pardubice Trnová - Fáblovka - Dubina,2347984000.00,890944000.00,890943990.00,167746998.50,723196991.50,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/22,06/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115034,60,a1,PO3.1,R-D,I/38 Havlíčkův Brod JV obchvat,3232622000.00,89098000.00,89098000.00,89098000.00,0.00,VYS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/20,10/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115036,60,a1,T7,R-D,I/33 Jaroměř - obchvat,1352602000.00,93549000.00,93548579.64,43120794.54,50427785.10,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,03/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115091,60,a1,T7,R,I/16 Nová Paka - obchvat,2657190000.00,787050000.00,787049975.75,381164990.00,405884985.75,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,01/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115101,60,a1,N,R25,I/33 Náchod - obchvat,4405431000.00,853186000.00,853138819.00,853138819.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/25,03/29,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115110,60,a1,PO3.1,R-D,I/11 Doudleby nad Orlicí obchvat,315906000.00,1632000.00,1631474.15,1631474.15,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/21,08/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115134,60,a1,T7,R,I/36 Sezemice obchvat,1337402000.00,425900000.00,425898239.70,94674250.00,331223989.70,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271115143,60,a1,PO3.1,R-D,I/43 Hradec nad Svitavou - Lačnov,1485168000.00,142140000.00,142130146.00,142130146.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/22,05/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271116006,60,a1,N,R,I/57 Semetín - Bystřička 2.stavba,2473629000.00,476122000.00,476122000.00,476122000.00,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/24,03/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271117012,60,a1,T2,R-D,I/68 Třanovice - Nebory,3354583000.00,114528000.00,114527485.79,73089488.93,41437996.86,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/19,08/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271117016,60,a1,N,R-D,I/58 Mošnov - obchvat,826282000.00,298713000.00,298691111.76,298691111.76,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/22,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271117020,60,a1,N,R,"I/45 Bruntál - východní obchvat, I. etapa",1223210000.00,503260000.00,503260000.00,503260000.00,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,08/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271122014,60,a1,N,R,I/39 Třebonín (MÚK D3) - Rájov,532145000.00,181306000.00,181290615.00,181290615.00,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/24,05/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271125108,60,a1,N,R,I/31 Hradec Králové - křižovatka Mileta,463121000.00,149861000.00,149860999.53,149860999.53,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/24,12/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271126319,60,a1,PO3.1,R-D,I/53 Znojmo - Lechovice,742125000.00,39390000.00,39387909.00,39387909.00,0.00,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/22,08/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271127209,60,a1,N,R,I/35 Lešná - Palačov,3416327000.00,1089550000.00,1089549870.56,1089549870.56,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/23,12/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271212014,60,a5,T2,R-D,D3 0311 Třebonín - Kaplice nádraží,3556407000.00,351052000.00,351051995.00,154757997.25,196293997.75,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,10/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271212015,60,a5,T2,R,D3 0312/I Kaplice nádraží - Nažidla,6371535000.00,1785027000.00,1784952330.47,749877331.06,1035074999.41,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/24,06/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271212016,60,a5,T2,R,D3 0312/II Nažidla - Dolní Dvořiště st. hranice,1366309000.00,517272000.00,517272000.00,231003000.00,286269000.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/24,08/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271221013,60,a5,T2,R-D,"D6 Krupá, přeložka",2520672000.00,77300000.00,77296378.69,41110428.69,36185950.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,02/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271221014,60,a5,T2,R,"D6 Hořesedly, přeložka",2961371000.00,1131680000.00,1131679988.00,423934995.20,707744992.80,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/23,02/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271221015,60,a5,T2,R,"D6 Hořovičky, obchvat",2518657000.00,976457000.00,976456954.00,391851986.50,584604967.50,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/23,03/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271223607,60,a5,N,R25,D6 Žalmanov - Knínice,2713733000.00,365266000.00,365266000.00,365266000.00,0.00,KVA,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/25,07/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271223608,60,a5,N,R25,D6 Knínice - Bošov,3335952000.00,678589000.00,678589000.00,678589000.00,0.00,KVA,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/25,04/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271224001,60,a5,T2,R,D6 Petrohrad - Lubenec,5004054000.00,788194000.00,788194000.00,393432000.00,394762000.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/24,05/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271224002,60,a5,PO2.1,R-D,D6 Lubenec obchvat,1751509000.00,2430000.00,2429034.00,2429034.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/18,05/22,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271231006,60,a5,N,R,D7 MÚK Knovíz - MÚK Slaný-západ,2447845000.00,706489000.00,706447913.00,706447913.00,0.00,STC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/24,01/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271234001,60,a5,PO3.1,R-D,D7 Panenský Týnec zkapacitnění obchvatu,1113383000.00,2156000.00,2155417.00,2155417.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/19,07/22,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271234002,60,a5,PO3.1,R-D,D7 Chlumčany zkapacitnění,2070288000.00,70608000.00,70603738.00,70603738.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/22,02/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271234003,60,a5,PO3.1,R-D,"D7 Louny, zkapacitnění obchvatu",1613371000.00,163425000.00,163416109.00,163416109.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/20,03/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271267018,60,a5,T2,R-D,D48 Frýdek-Místek - obchvat II. etapa,3513560000.00,79781000.00,79775196.68,79775196.68,0.00,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/19,04/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271267020,60,a5,T2,R,D48 MÚK Bělotín - Rybí,5179451000.00,494419000.00,494418997.15,212248000.00,282170997.15,MRS,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/21,07/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3271531501,60,a1,PO3.1,R-D,"I/42 Brno, VMO Tomkovo náměstí a Rokytova",3719208000.00,357860000.00,357834508.00,357834508.00,0.00,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/21,08/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272231005,60,a5,N,R-D,D8 0805 A - Trasa dálnice Lovosice-Řehlovice,9617544000.00,27435000.00,27433928.00,27433928.00,0.00,UST,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/09,12/22,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272311003,60,a5,CEF2,R,D35 3508.2 Křelov - Slavonín 2. etapa,1438675000.00,469485000.00,469455079.00,286884079.00,182571000.00,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/24,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272531003,60,a5,N,R-D,D11 1106 Hradec Králové - Smiřice,5356914000.00,3400000.00,3052408.02,3052408.02,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/18,05/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272531004,60,a5,PO2.1,R-D,D11 1107 Smiřice - Jaroměř,2649800000.00,2280000.00,2280000.00,2280000.00,0.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/18,06/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272551006,60,a5,T2,R,D11 1109 Trutnov - státní hranice ČR/PR,17123023000.00,2723507000.00,2723507000.00,1212075000.00,1511432000.00,KHR,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/24,04/29,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272631009,60,a5,T2,R-D,D3 0310/II Hodějovice - Třebonín,8911723000.00,373985000.00,373984942.12,336774959.62,37209982.50,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",03/19,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272631010,60,a5,T2,R-D,D3 0310/I Úsilné - Hodějovice,9455041000.00,663302000.00,663301990.00,538909998.00,124391992.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/19,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272751007,60,a5,T2,R,SOKP 511 Běchovice - D1,17476304000.00,1293494000.00,1293494000.00,774997000.00,518497000.00,PRH,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/24,12/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272831065,60,a5,T2,R,D1 0136 Říkovice-Přerov,12143867000.00,3319481000.00,3319480145.02,1370720564.31,1948759580.71,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/22,03/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272841070,60,a5,T2,R,D55 5501 Olomouc - Kokory,3048466000.00,819389000.00,819389000.00,357603000.00,461786000.00,OLM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/23,06/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272841074,60,a5,T2,R-D,D55 5507 Babice - Staré Město,5293662000.00,557598000.00,557597906.12,270901950.12,286695956.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",06/21,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272841075,60,a5,T2,R-D,D55 5508 Staré Město - Moravský Písek,3048093000.00,373914000.00,373913858.82,165672920.82,208240938.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/21,05/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272841076,60,a5,T2,R-D,D55 5509 Moravský Písek - Bzenec,1922547000.00,457258000.00,456275872.12,180583000.00,275692872.12,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/22,06/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272851067,60,a5,N,R-D,D49 4901 Hulín - Fryšták,12634806000.00,2308708000.00,2308565115.00,2308565115.00,0.00,ZLN,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",09/08,11/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272861076,60,a5,CEF2,R-D,D1 01191.C Brno centrum – Brno jih,1867828000.00,413559000.00,413363200.54,254413200.54,158950000.00,JHM,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",08/23,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3272962019,60,a5,N,R-D,D3 SSÚD Borek,671232000.00,141186000.00,140979574.81,140979574.81,0.00,JHC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/23,08/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3273204902,60,c1,G,G,Vypořádání staveb,18679000.00,18679000.00,18631893.27,18631893.27,0.00,BAL,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3273214901,60,c1,G,GP,Příprava a zabezpečení staveb (projektová příprava),2939446000.00,2939446000.00,2939401601.06,2939401601.06,0.00,BAL,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3273214993,60,c1,G,G,Ostatní investiční akce malého rozsahu,1235131000.00,1235131000.00,1235085127.50,1235085127.50,0.00,BAL,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3273514800,60,c1,G,G,Zvýšení bezpečnosti na železničních přejezdech,1175168000.00,1175168000.00,1175068990.75,1175068990.75,0.00,BAL,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,3275201045,60,d1,N,R,Prodloužení splavnosti VC Otrokovice - Rohatec - PK Rohatec,412180000.00,104147000.00,104147000.00,104147000.00,0.00,JHM,Ředitelství vodních cest ČR,67981801,"Nábřeží Ludvíka Svobody 1222/12, Praha 1  11015",07/23,03/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000001,50,k,N,U2,Prostředky na činnost SFDI - Běžné výdaje,186978000.00,186978000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000002,60,k,N,U2,Prostředky na činnost SFDI - Kapitálové výdaje,60025000.00,60025000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000003,50,k,N,U2,"Vývoj, poradenství a provoz IS EDAZ",241727000.00,241727000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000004,50,k,G,GP,Příprava PPP,22669000.00,22669000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000006,60,g,G,G,Příspěvky na zvyšování bezpečnosti a zpřístupňování dopravy - PŘEVODY,0.00,6342218.34,0.00,0.00,0.00,BAL,ROZPOČET - dorovnání,,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000007,60,h,G,G,Příspěvky na výstavbu cyklistických stezek - PŘEVODY,0.00,939581.30,0.00,0.00,0.00,BAL,ROZPOČET - dorovnání,,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000019,60,k,N,U2,"Vývoj, poradenství a provoz IS EDAZ",36807000.00,36807000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000021,50,k,T11,U2,Technická podpora OPD3,60912000.00,60912000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000000022,60,k,T11,U2,Technická podpora OPD3 (SFDI) - investice,2017000.00,2017000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5000100001,50,k,N,U2,Dluhová služba,2200000000.00,2200000000.00,0.00,0.00,0.00,BAL,Státní fond dopravní infrastruktury,70856508,",",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001110012,60,a1,G,GP,Příprava a zabezpečení staveb - silnice I. třídy (majetkoprávní vypořádání),998248000.00,1033415000.00,1033091508.09,1033091508.09,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001150035,60,a5,G,GP,Příprava a zabezpečení staveb - dálnice (majetkoprávní vypořádání),885087000.00,885087000.00,885086509.80,885086509.80,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001160006,50,a2,G,G,Rekonstrukce a opravy komunikací plnících funkci nevybudovaného SOKP,301300231.76,105300231.76,105300231.76,105300231.76,0.00,BAL,Krajská správa a údržba silnic Středočeského kraje,00066001,"Zborovská 11, Praha 5  15021",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001160006,60,a2,G,G,Rekonstrukce a opravy komunikací plnících funkci nevybudovaného SOKP,301300231.76,189811067.28,189811067.28,189811067.28,0.00,BAL,Krajská správa a údržba silnic Středočeského kraje,00066001,"Zborovská 11, Praha 5  15021",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001160009,50,a6,N,U1,Provozní platba,21506906000.00,23506906000.00,23506906000.00,23506906000.00,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001160010,50,a6,CEF2N,R,X4ITS - NIV,116160000.00,20632000.00,16699212.80,12094092.80,4605120.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",10/24,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001260001,50,m,M,M,Mýto - neinvestiční náklady dodavatele,40485632000.00,1416298000.00,1416298000.00,1416298000.00,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001260007,60,a6,N,R,Digitální technická mapa ŘSD ČR,1558521000.00,273589000.00,273589000.00,273589000.00,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",07/21,03/31,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5001260008,50,a6,N,R,Digitální technická mapa ŘSD ČR - neinvest.,6185000.00,650000.00,650000.00,650000.00,0.00,BAL,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/21,12/30,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
