institution_id,programme,project_name,amount,basis,certainty
school:72742429,Operační program Jan Amos Komenský,Škola hrou,688737,allocated,observed
school:70284199,Operační program Jan Amos Komenský,Na křídlech vážky do školy 2023,659907,allocated,observed
school:75029961,Operační program Jan Amos Komenský,Veselá školička IV.,401310,allocated,observed
school:75029278,Operační program Jan Amos Komenský,Řepiště JAK1,1311875,allocated,observed
school:70632090,Operační program Jan Amos Komenský,Šablona I OPJAK - Rozšíření a zkvalitnění vzdělávání v ZŠ a MŠ Frýdlant nad Ostravicí,518675,allocated,observed
school:48132926,Operační program Jan Amos Komenský,Šablony4_Sázavská,2825263,allocated,observed
school:46310924,Operační program Jan Amos Komenský,ZUŠ Luhačovice - OP JAK,1192500,allocated,observed
school:70880611,Operační program Jan Amos Komenský,Projektové dny v MŠ Piaristická IV,826617,allocated,observed
school:49466933,Operační program Jan Amos Komenský,ZVÍDÁLEK Brno 002,525000,allocated,observed
school:75005450,Operační program Jan Amos Komenský,ZUŠ Horní Slavkov Šablony I. OP JAK,1488608,allocated,observed
school:70987360,Operační program Jan Amos Komenský,Personální podpora pro ZŠ Bojanov,840393,allocated,observed
school:70988846,Operační program Jan Amos Komenský,Šablony ZŠ a MŠ Hněvkovice I.,785874,allocated,observed
school:75005611,Operační program Jan Amos Komenský,Rozvoj MŠ Planá OP JAK I,821040,allocated,observed
school:75006286,Operační program Jan Amos Komenský,MŠ Plasy-ŠABLONY OP JAK,680887,allocated,observed
school:71294996,Operační program Jan Amos Komenský,Škola hrou 3,1248410,allocated,observed
school:70986631,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v ZŠ Chlum u Třeboně,919425,allocated,observed
school:70994099,Operační program Jan Amos Komenský,"Čím je člověk vzdělanější, lepší a ušlechtilejší, tím víc si váží přírody.",1600579,allocated,observed
school:70971269,Operační program Jan Amos Komenský,"OP JAK Šablony I - Mateřská škola, Hlinsko, Rubešova 1250",862856,allocated,observed
school:71008713,Operační program Jan Amos Komenský,Školka hrou Bezkov,383550,allocated,observed
school:47074132,Operační program Jan Amos Komenský,Šablony pro ZŠ Dobříš Lidická,422050,allocated,observed
school:70986789,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ Nové Město,694950,allocated,observed
school:70940070,Operační program Jan Amos Komenský,Inovativní vzdělávání v ZŠ,773798,allocated,observed
school:71000712,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Třebechovická HK,710845,allocated,observed
school:71004068,Operační program Jan Amos Komenský,Šablony OP JAK MŠ Krucemburk,524148,allocated,observed
school:70996512,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,1224717,allocated,observed
school:70986436,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Opatovice nad Labem,682781,allocated,observed
school:72069201,Operační program Jan Amos Komenský,MŠ Vestec,644078,allocated,observed
school:60153351,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a PŠ Dvůr Králové nad Labem,513250,allocated,observed
school:71004441,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ a ZŠ Čečelice,852366,allocated,observed
school:75019884,Operační program Jan Amos Komenský,Duhová školka pro děti II,659511,allocated,observed
school:49558820,Operační program Jan Amos Komenský,Program JAK v ZŠ a MŠ Tovačov,2446124,allocated,observed
school:49418823,Operační program Jan Amos Komenský,Fabrika na zážitky,4192705,allocated,observed
school:70984328,Operační program Jan Amos Komenský,ZŠ Kluky OP JAK,907655,allocated,observed
school:70996962,Operační program Jan Amos Komenský,Šablony IV_ZŠ a MŠ Ludkovice,715843,allocated,observed
school:47658517,Operační program Jan Amos Komenský,OPJAK I ZŠ Hovězí,1242460,allocated,observed
school:70919691,Operační program Jan Amos Komenský,Šablony I MŠP,658201,allocated,observed
school:47443669,Operační program Jan Amos Komenský,JAK 47443669,2468084,allocated,observed
school:00830283,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Jirkov Nerudova,2305436,allocated,observed
school:47558229,Operační program Jan Amos Komenský,"ŠABLONY OP JAK-ZŠ a MŠ Králův Dvůr, Jungmannova 292",3219933,allocated,observed
school:75023211,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,960854,allocated,observed
school:46787496,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Klášterec Petlérská,2598500,allocated,observed
school:71004777,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Merklín,555325,allocated,observed
school:75020068,Operační program Jan Amos Komenský,"ZŠ, MŠ Drnovice 002",757945,allocated,observed
school:70978204,Operační program Jan Amos Komenský,ZŠ a MŠ Černíkovice - šablony OP JAK,948787,allocated,observed
school:70938491,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Ostrožská Lhota,1260550,allocated,observed
school:70994871,Operační program Jan Amos Komenský,MŠ Malešovice Šablony I,439852,allocated,observed
school:75033453,Operační program Jan Amos Komenský,Základní škola Krhanice OP JAK,111400,allocated,observed
school:70981710,Operační program Jan Amos Komenský,MŠ Kozojídky 002,362773,allocated,observed
school:75003376,Operační program Jan Amos Komenský,ŠABLONY JAK 23,380812,allocated,observed
school:65804228,Operační program Jan Amos Komenský,Škola nově,777324,allocated,observed
school:44065809,Operační program Jan Amos Komenský,Šablony I OP JAK - ZŠ Komenského Náměšť,2112193,allocated,observed
school:70988960,Operační program Jan Amos Komenský,Šablony pro ZŠ Chanovice,1045855,allocated,observed
school:70985120,Operační program Jan Amos Komenský,Šablony JAK Novosedly nad Nežárkou,849741,allocated,observed
school:43378676,Operační program Jan Amos Komenský,"Personální podpora, vzdělávání a spolupráce",810398,allocated,observed
school:70999945,Operační program Jan Amos Komenský,OP JAK Šablony I - Základní škola a mateřská škola Holetín,771796,allocated,observed
school:47922583,Operační program Jan Amos Komenský,"ZŠ, MŠ, ŠD Ptení 002",1740673,allocated,observed
school:70926662,Operační program Jan Amos Komenský,ZŠBN Jaroměř JAK,3128950,allocated,observed
school:70992118,Operační program Jan Amos Komenský,Šablony I - OPJAK - ZŠ a MŠ Teplýšovice,967493,allocated,observed
school:70867950,Operační program Jan Amos Komenský,Školka hrou s beruškou,665013,allocated,observed
school:75018608,Operační program Jan Amos Komenský,Šablony I JAK - ZŠ Kerhartice,419625,allocated,observed
school:72745029,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Klášterec,1640463,allocated,observed
school:70980071,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ a MŠ Bitozeves,945297,allocated,observed
school:70631042,Operační program Jan Amos Komenský,Podpora kvality vzdělávání na ZŠ a MŠ Svatý Kopeček,1821309,allocated,observed
school:70874930,Operační program Jan Amos Komenský,Spolu to dokážeme IV,3279267,allocated,observed
school:47791110,Operační program Jan Amos Komenský,Nové šablony pro MŠ Dykova Louny,454013,allocated,observed
school:75000938,Operační program Jan Amos Komenský,ZŠ a MŠ Studená,1717161,allocated,observed
school:62537342,Operační program Jan Amos Komenský,ZŠ Borovany - škola pro život,1688590,allocated,observed
school:49459708,Operační program Jan Amos Komenský,Šablony OP JAK ZŠ Smíškova,4339978,allocated,observed
school:49746227,Operační program Jan Amos Komenský,Šablony I. OP JAK - Žihle,1599834,allocated,observed
school:63833832,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ Psáry,371876,allocated,observed
school:46789685,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Chomutov Na Příkopech,3968107,allocated,observed
school:70879940,Operační program Jan Amos Komenský,Most do života - J. A. Komenský,2444789,allocated,observed
school:70893292,Operační program Jan Amos Komenský,Šablony ve škole IV,1195550,allocated,observed
school:75015439,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v ZŠ a MŠ Brandýs nad Orlicí,1411030,allocated,observed
school:00854778,Operační program Jan Amos Komenský,"Společně se učíme - ZŠ a MŠ Josefa Šíra, Horní Branná",1359176,allocated,observed
school:72743646,Operační program Jan Amos Komenský,Společně se učíme - ZŠ Vysoké nad Jizerou,923602,allocated,observed
school:71001859,Operační program Jan Amos Komenský,Šablony I OP JAK - MŠ Přibyslavice,368161,allocated,observed
school:70978328,Operační program Jan Amos Komenský,Společně ke kvalitě III,3663434,allocated,observed
school:47184787,Operační program Jan Amos Komenský,Šťastná školka IV,356355,allocated,observed
school:02032287,Operační program Jan Amos Komenský,"MŠ Čtyřlístek, Pohoří - personální podpora",359897,allocated,observed
school:70981477,Operační program Jan Amos Komenský,Šablony OP JAK pro ZŠ a MŠ Albrechtice,824860,allocated,observed
school:71000429,Operační program Jan Amos Komenský,Šablony I v MŠ Nedachlebice,374344,allocated,observed
school:62073303,Operační program Jan Amos Komenský,ZŠ a MŠ Ráječko 002,1053457,allocated,observed
school:75029901,Operační program Jan Amos Komenský,Šablony pro základní školu a mateřskou školu Mosty u Jablunkova 750 - OP JAK I,2764101,allocated,observed
school:72744839,Operační program Jan Amos Komenský,MŠ Komenského 002 ČK,449675,allocated,observed
school:70888141,Operační program Jan Amos Komenský,S uměním je život bohatší,2533500,allocated,observed
school:70987769,Operační program Jan Amos Komenský,Učíme se pro život,473041,allocated,observed
school:71003444,Operační program Jan Amos Komenský,Mateřská škola Pavouček IV,389829,allocated,observed
school:72741686,Operační program Jan Amos Komenský,OP JAK ZŠ a MŠ Rynoltice,889640,allocated,observed
school:45333165,Operační program Jan Amos Komenský,Šablony I - ZUŠ Chválenická,2019440,allocated,observed
school:75021102,Operační program Jan Amos Komenský,Šablony Slatinky,350707,allocated,observed
school:70985332,Operační program Jan Amos Komenský,Šablony Loučany,797911,allocated,observed
school:75034026,Operační program Jan Amos Komenský,Šablony 5ZŠMB JAK I,3332278,allocated,observed
school:70101078,Operační program Jan Amos Komenský,OP JAK pro ZŠ Mládí,2262990,allocated,observed
school:70993360,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Svatováclavská Uherské Hradiště,2294719,allocated,observed
school:44993463,Operační program Jan Amos Komenský,Škola hrou Charbulova,1009163,allocated,observed
school:60780541,Operační program Jan Amos Komenský,Šablony ZUŠ Krnov,1622326,allocated,observed
school:00583693,Operační program Jan Amos Komenský,Šablony IV OP JAK,2285016,allocated,observed
school:75022583,Operační program Jan Amos Komenský,Šablony OP JAK pro ZŠ Boršice u Blatnice,365235,allocated,observed
school:75021226,Operační program Jan Amos Komenský,Šablony Bohuslavice,1102171,allocated,observed
school:70979669,Operační program Jan Amos Komenský,ZŠ a MŠ Lukavice - šablony OP JAK,672970,allocated,observed
school:75005972,Operační program Jan Amos Komenský,Školka plná poznávání,161355,allocated,observed
school:71011731,Operační program Jan Amos Komenský,Škola pro všechny 4,845410,allocated,observed
school:45215359,Operační program Jan Amos Komenský,Šablony 2023 na ZŠ J.A.K. Fulnek,1924491,allocated,observed
school:75016133,Operační program Jan Amos Komenský,Šablony I JAK - ZŠ a MŠ Jehnědí,850988,allocated,observed
school:75021251,Operační program Jan Amos Komenský,S úsměvem k cíli,777311,allocated,observed
school:71002812,Operační program Jan Amos Komenský,Šablony v MŠ Radkov I,352945,allocated,observed
school:70997608,Operační program Jan Amos Komenský,"Šablony pro Mateřskou školu Tuklaty, okres Kolín",449525,allocated,observed
school:06072283,Operační program Jan Amos Komenský,MŠ Beranov 2023,512424,allocated,observed
school:70986207,Operační program Jan Amos Komenský,Šablony Lutín,3181488,allocated,observed
school:70156786,Operační program Jan Amos Komenský,"ZUŠ - CHRAST, OPJAK",994453,allocated,observed
school:70919453,Operační program Jan Amos Komenský,Rozvoj lidských zdrojů na ZŠ V. Menšíka IV.,2767356,allocated,observed
school:60611774,Operační program Jan Amos Komenský,Šablony I. MŠ Obora,400272,allocated,observed
school:75021099,Operační program Jan Amos Komenský,Šablony Čechy pod Kosířem,1059443,allocated,observed
school:00400866,Operační program Jan Amos Komenský,Šablony I OPJAK - ZŠ Rošického Jihlava,3843350,allocated,observed
school:49755579,Operační program Jan Amos Komenský,MŠ Sluníčko Toužim,622480,allocated,observed
school:60275880,Operační program Jan Amos Komenský,MŠ Žatec Otakara Březiny 002,586624,allocated,observed
school:70999121,Operační program Jan Amos Komenský,"Šablony pro MŠ, ŠD a ZŠ OP JAK 1",1635148,allocated,observed
school:71001735,Operační program Jan Amos Komenský,Šablony Maleč,1023391,allocated,observed
school:71000461,Operační program Jan Amos Komenský,Šablony pro ZŠ a MŠ Chlum IV,1105261,allocated,observed
school:70877513,Operační program Jan Amos Komenský,MSUJ Šablony OP JAK,689103,allocated,observed
school:70992461,Operační program Jan Amos Komenský,MŠ Šatov 002,398119,allocated,observed
school:70996083,Operační program Jan Amos Komenský,Rozvoj MŠ Rataje nad Sázavou,346563,allocated,observed
school:70283940,Operační program Jan Amos Komenský,"Šablony I - OPJAK - nám. 28 října, Tišnov",3317081,allocated,observed
school:47611171,Operační program Jan Amos Komenský,Podpora inkluzivního vzdělávání a vzájemné spolupráce pedagogů na ZŠ Hostýnská IV,4216486,allocated,observed
school:00852538,Operační program Jan Amos Komenský,"Šablony I ZŠ a MŠ Třemešná  Profesní rozvoj pedagogů, inovativní vzdělávání žáků a spolupráce s rodiči dětí",1030579,allocated,observed
school:70283338,Operační program Jan Amos Komenský,ZUŠ Třebíč - Šablony I,3689120,allocated,observed
school:70225974,Operační program Jan Amos Komenský,Učení je zábava,555325,allocated,observed
school:70988307,Operační program Jan Amos Komenský,Šablony OP JAK I pro MŠ Konárovice,449391,allocated,observed
school:70284849,Operační program Jan Amos Komenský,Učíme se společně,1048563,allocated,observed
school:70986193,Operační program Jan Amos Komenský,Šablony IV pro MŠ Lužná,370623,allocated,observed
school:75015552,Operační program Jan Amos Komenský,Dolní Radechová OPJAK,604074,allocated,observed
school:70939756,Operační program Jan Amos Komenský,Podpora ZŠ a MŠ Choryně formou zjednodušených projektů Šablony I. OP JAK,859165,allocated,observed
school:70986134,Operační program Jan Amos Komenský,MŠ a ZŠ Černčice OPJAK,887131,allocated,observed
school:75020009,Operační program Jan Amos Komenský,Podpora vzdělávání na ZŠ a MŠ Kněždub,880259,allocated,observed
school:71006974,Operační program Jan Amos Komenský,Vzdělávání Ptáčat IV.,458721,allocated,observed
school:65766628,Operační program Jan Amos Komenský,Inovativní výuka,736625,allocated,observed
school:47813211,Operační program Jan Amos Komenský,Inovativní vzdělávání v ZŠ a PŠ Opava,846350,allocated,observed
school:71003223,Operační program Jan Amos Komenský,MŠ a ZŠ Bohuslavice OPJAK,859189,allocated,observed
school:70838763,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ Mikulov Školní,441100,allocated,observed
school:70996598,Operační program Jan Amos Komenský,Moje moderní škola IV,1036100,allocated,observed
school:71003959,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Hostín,888956,allocated,observed
school:60153041,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Trutnov Na Struze,501475,allocated,observed
school:71002600,Operační program Jan Amos Komenský,Cesta za vzděláváním,832710,allocated,observed
school:75018772,Operační program Jan Amos Komenský,OP JAK I,2445078,allocated,observed
school:75020726,Operační program Jan Amos Komenský,Šablony I v MŠ Bojkovice,726545,allocated,observed
school:60045337,Operační program Jan Amos Komenský,3. ZŠ Zábřeh 002,4024019,allocated,observed
school:71005285,Operační program Jan Amos Komenský,Zajdova moderní superškola.,583550,allocated,observed
school:48895229,Operační program Jan Amos Komenský,Šablony OP JAK 3. ZŠ Žďár nad Sázavou,1842646,allocated,observed
school:62540475,Operační program Jan Amos Komenský,Šablony I - OP JAK,442028,allocated,observed
school:71011862,Operační program Jan Amos Komenský,Cestou za poznáním IV,662408,allocated,observed
school:63434466,Operační program Jan Amos Komenský,"ZŠ a MŠ Břeclav, Kupkova 1 - šablony OP JAK",4412127,allocated,observed
school:70991596,Operační program Jan Amos Komenský,Šablony OP JAK I pro MŠ Ivanovice na Hané,551821,allocated,observed
school:75024179,Operační program Jan Amos Komenský,OP JAK Skaštice,365235,allocated,observed
school:71005510,Operační program Jan Amos Komenský,Šablony I pro MŠ Mlázovice,361310,allocated,observed
school:72744171,Operační program Jan Amos Komenský,Šablony IV ZŠ a MŠ Jestřebí,1219384,allocated,observed
school:70980462,Operační program Jan Amos Komenský,Plujeme na stejné lodi 4,1520059,allocated,observed
school:72742607,Operační program Jan Amos Komenský,OP JAK ZŠ a MŠ Tomáše Ježka,912927,allocated,observed
school:75122308,Operační program Jan Amos Komenský,Komunita - umění - vzdělání,2824461,allocated,observed
school:62073010,Operační program Jan Amos Komenský,MŠ Borotín 002,346785,allocated,observed
school:75125412,Operační program Jan Amos Komenský,Šablony I - ZUŠ Železný Brod,1124850,allocated,observed
school:70986401,Operační program Jan Amos Komenský,Na cestě k inovacím,1221040,allocated,observed
school:70983739,Operační program Jan Amos Komenský,OP JAK I. - ZŠ Oldřichovice,1300639,allocated,observed
school:70989478,Operační program Jan Amos Komenský,OP JAK - MŠ PEČICE,368455,allocated,observed
school:48133779,Operační program Jan Amos Komenský,Šablony I OP JAK pro ZŠ a MŠ Věry Čáslavské,4599072,allocated,observed
school:70938300,Operační program Jan Amos Komenský,Šablony ZŠ Švehlova,686402,allocated,observed
school:71002596,Operační program Jan Amos Komenský,Inovativní výuka,569160,allocated,observed
school:29253136,Operační program Jan Amos Komenský,Inovace ve vzdělávání,1408717,allocated,observed
school:75034549,Operační program Jan Amos Komenský,ZŠ Na Výsluní - Šablony OP JAK,5730842,allocated,observed
school:70982295,Operační program Jan Amos Komenský,"Šablony I JAK - MŠ Česká Třebová, Vinohrady",638500,allocated,observed
school:49367820,Operační program Jan Amos Komenský,MŠ Sedmikráska 002,653053,allocated,observed
school:71000445,Operační program Jan Amos Komenský,JAK ve škole,819643,allocated,observed
school:70891061,Operační program Jan Amos Komenský,Podpora inovativního vzdělávání v mateřské škole,539936,allocated,observed
school:70984034,Operační program Jan Amos Komenský,Šablony I v MŠ Ublo,365235,allocated,observed
school:48132306,Operační program Jan Amos Komenský,Rovný přístup v ZŠ Campanus IV,6670580,allocated,observed
school:44993510,Operační program Jan Amos Komenský,Ukaž svůj talent,2778875,allocated,observed
school:72055758,Operační program Jan Amos Komenský,MŠ a ZŠ Přerov nad Labem - Šablony OP JAK,1341159,allocated,observed
school:70989915,Operační program Jan Amos Komenský,Šablony MŠ Jedlová OPJAK,398341,allocated,observed
school:45671311,Operační program Jan Amos Komenský,Vzděláváme se společně 4,2985195,allocated,observed
school:71008942,Operační program Jan Amos Komenský,ZŠ a MŠ Uhřice 002,907131,allocated,observed
school:75034336,Operační program Jan Amos Komenský,Cesta ke vzdělání,422393,allocated,observed
school:72029579,Operační program Jan Amos Komenský,Personální podpora MŠ Rychnov na Moravě IV,373085,allocated,observed
school:70986428,Operační program Jan Amos Komenský,Šablony4_Mukařov,653124,allocated,observed
school:70984247,Operační program Jan Amos Komenský,MŠ Úsilné_JAK I.,368161,allocated,observed
school:72744120,Operační program Jan Amos Komenský,Duhový svět 77,985598,allocated,observed
school:70890897,Operační program Jan Amos Komenský,Šablony4_Španělská,605515,allocated,observed
school:70982392,Operační program Jan Amos Komenský,ZŠ a MŠ spolu a aktivně I,763515,allocated,observed
school:70840385,Operační program Jan Amos Komenský,Moderní výuka,458125,allocated,observed
school:70695938,Operační program Jan Amos Komenský,Digitalizace ZŠ Příšovice,451415,allocated,observed
school:70640696,Operační program Jan Amos Komenský,Inovace ve vzdělávání,714175,allocated,observed
school:75000873,Operační program Jan Amos Komenský,MS Čakov - Šablony I,375058,allocated,observed
school:75023431,Operační program Jan Amos Komenský,Vzděláváme s Komenským,380586,allocated,observed
school:60611171,Operační program Jan Amos Komenský,Šablony I - OP  JAK - ZŠ MŠ Úterý,688028,allocated,observed
school:71002774,Operační program Jan Amos Komenský,Šablona4_Vitice,380395,allocated,observed
school:47724978,Operační program Jan Amos Komenský,Šablony I - OP JAK - ZŠ Vítězství Mariánské Lázně,512112,allocated,observed
school:70998221,Operační program Jan Amos Komenský,Šablony I - OP JAK - MŠ a ZŠ Drmoul,1037501,allocated,observed
school:70997187,Operační program Jan Amos Komenský,Šablony I - OP JAK - ZŠ Velká Hleďsebe,964637,allocated,observed
school:71008331,Operační program Jan Amos Komenský,Šablony I - OP JAK - MŠ Trstěnice,365235,allocated,observed
school:70997250,Operační program Jan Amos Komenský,MŠ Zbiroh-Šablony OP JAK,590786,allocated,observed
school:75023024,Operační program Jan Amos Komenský,Luka nad Jihlavou 002 ZŠ a MŠ,1949184,allocated,observed
school:70989842,Operační program Jan Amos Komenský,OP JAK I. - ZŠ Nemojany,937570,allocated,observed
school:60610166,Operační program Jan Amos Komenský,ZŠ Mýto-Šablony OP JAK,1683660,allocated,observed
school:10981659,Operační program Jan Amos Komenský,LMŠ Boreček - Šablony OP JAK,343777,allocated,observed
school:70989818,Operační program Jan Amos Komenský,Veselá školka I,374644,allocated,observed
school:72743948,Operační program Jan Amos Komenský,Inovativní vzdělávání ve WMŠ Turnov,447850,allocated,observed
school:70990221,Operační program Jan Amos Komenský,Šablony I JAK - ZŠ Horní Čermná,703773,allocated,observed
school:75028921,Operační program Jan Amos Komenský,Šablony Drahanovice,1031356,allocated,observed
school:61384411,Operační program Jan Amos Komenský,Šablony4_Matěchova,602731,allocated,observed
school:70435359,Operační program Jan Amos Komenský,MŠ Brno Škrétova 002,523659,allocated,observed
school:21551502,Operační program Jan Amos Komenský,OP JAK I. - ZŠ Krhová,495663,allocated,observed
school:70985979,Operační program Jan Amos Komenský,Šablony I. pro MŠ a ZŠ Hněvotín,2210757,allocated,observed
school:70841179,Operační program Jan Amos Komenský,"Šablony I - Zlepšení kvality výuky v MŠ, ZŠ a PŠ Trutnov",874750,allocated,observed
school:00832502,Operační program Jan Amos Komenský,Škola pro život IV,3319430,allocated,observed
school:70993017,Operační program Jan Amos Komenský,Šablony4_Kožlí,963215,allocated,observed
school:70698325,Operační program Jan Amos Komenský,Pozorujeme a čteme,262800,allocated,observed
school:70997179,Operační program Jan Amos Komenský,Šablony I - OP JAK - MŠ Klimentov,367850,allocated,observed
school:70946086,Operační program Jan Amos Komenský,Šablony I - ZUŠ Turnov,1974725,allocated,observed
school:49864599,Operační program Jan Amos Komenský,Naše škola,3888409,allocated,observed
school:06264042,Operační program Jan Amos Komenský,Šablony Suchdol,347831,allocated,observed
school:61100293,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I-4.mateřská škola Dobříš,671400,allocated,observed
school:70989044,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ Lužec nad Vltavou,1247266,allocated,observed
school:70987963,Operační program Jan Amos Komenský,MŠ Kučerov 002,368110,allocated,observed
school:65267281,Operační program Jan Amos Komenský,Vzdělávání s JAK,1329700,allocated,observed
school:63834243,Operační program Jan Amos Komenský,ZŠ Bezručova Říčany šablony OP JAK,4559900,allocated,observed
school:75000474,Operační program Jan Amos Komenský,Šablony I. pro ZŠ Pacov,2769758,allocated,observed
school:70520208,Operační program Jan Amos Komenský,Projektem k úspěchu I - OP JAK,371025,allocated,observed
school:62157655,Operační program Jan Amos Komenský,Podpora výuky na Gellnerce,814805,allocated,observed
school:70994773,Operační program Jan Amos Komenský,Cesta k radosti,445612,allocated,observed
school:70937613,Operační program Jan Amos Komenský,ZŠ Gagarinova Stříbro - šablona I OP JAK,3085805,allocated,observed
school:71009744,Operační program Jan Amos Komenský,Podpora vzdělávání IV,988583,allocated,observed
school:70993165,Operační program Jan Amos Komenský,Šablony I OPJAK - MŠ Mozaika Jihlava,4181451,allocated,observed
school:44940351,Operační program Jan Amos Komenský,Škola pro život IV,1823160,allocated,observed
school:70695881,Operační program Jan Amos Komenský,ZŠ a MŠ Petrovice 002 DC,826660,allocated,observed
school:75000288,Operační program Jan Amos Komenský,Šablony MŠ Chýnov,617901,allocated,observed
school:75012324,Operační program Jan Amos Komenský,MŠ Petrovice ZN 002,361310,allocated,observed
school:75016427,Operační program Jan Amos Komenský,Šablony JAK - MŠ Cerekvice nad Loučnou,467231,allocated,observed
school:60338598,Operační program Jan Amos Komenský,Inovativní metody ve vzdělávání,3258020,allocated,observed
school:70921539,Operační program Jan Amos Komenský,Barevný deštník,699225,allocated,observed
school:60610565,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ a MŠ Potůčky,451025,allocated,observed
school:71007253,Operační program Jan Amos Komenský,OP JAK v ZŠ Vápno,455414,allocated,observed
school:62930991,Operační program Jan Amos Komenský,Klíč k poznání,4289740,allocated,observed
school:46271074,Operační program Jan Amos Komenský,Šablony Šaratice,2509539,allocated,observed
school:64040364,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ Česká Liberec,3853530,allocated,observed
school:70921385,Operační program Jan Amos Komenský,Vzdělávající se a tvořivá mateřská škola II.,693130,allocated,observed
school:71008080,Operační program Jan Amos Komenský,Šablony pro 9. ZŠ Zlín 4,3034120,allocated,observed
school:00849251,Operační program Jan Amos Komenský,MŠ a ZŠ Bohuňovice - Šablony I,3063583,allocated,observed
school:48506109,Operační program Jan Amos Komenský,Šablony I OP JAK škola Nivnice,2098125,allocated,observed
school:71003151,Operační program Jan Amos Komenský,Zelená škola,990610,allocated,observed
school:60159022,Operační program Jan Amos Komenský,Učíme se a pomáháme 4,5517034,allocated,observed
school:75006847,Operační program Jan Amos Komenský,MŠ Tachov Pošumavská - OP JAK,587683,allocated,observed
school:72743221,Operační program Jan Amos Komenský,S Amosem v Motýlku,790788,allocated,observed
school:71008144,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ Mikoláše Alše Zlín,3611777,allocated,observed
school:00852015,Operační program Jan Amos Komenský,OP JAK I ZŠ Ruda nad Moravou,2388111,allocated,observed
school:03287491,Operační program Jan Amos Komenský,MŠ Zahrádka Říčany šablony OP JAK,572387,allocated,observed
school:04356764,Operační program Jan Amos Komenský,ŠABLONY OP JAK KROUČOVÁ,371310,allocated,observed
school:70995753,Operační program Jan Amos Komenský,Učíme se kreativně,2120590,allocated,observed
school:70841101,Operační program Jan Amos Komenský,ZUŠ Prachatice šablony JAK I,1246463,allocated,observed
school:75005832,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Bor,700878,allocated,observed
school:70996903,Operační program Jan Amos Komenský,Vzdělávání v ZŠ a MŠ Starý Hrozenkov IV,1074404,allocated,observed
school:70982635,Operační program Jan Amos Komenský,Šablony OPJAK MŠ a ZŠ Libáň,1852884,allocated,observed
school:60610077,Operační program Jan Amos Komenský,ZŠ Dobřív - Šablony I. OP JAK,587026,allocated,observed
school:75006120,Operační program Jan Amos Komenský,Šablony I OP JAK - ZŠ a MŠ Hrádek,2057204,allocated,observed
school:75005964,Operační program Jan Amos Komenský,Učení prožitkem,950720,allocated,observed
school:44553226,Operační program Jan Amos Komenský,"Šablony I - OPJAK - ZŠ Mírová, Ústí nad Labem",2483347,allocated,observed
school:70837554,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,896862,allocated,observed
school:46746145,Operační program Jan Amos Komenský,Šablony I - OPJAK - ZŠ Vratislavice,3658966,allocated,observed
school:60611898,Operační program Jan Amos Komenský,Učení hrou,439697,allocated,observed
school:46271091,Operační program Jan Amos Komenský,Zdravá škola pro všechny 4,1484450,allocated,observed
school:06279457,Operační program Jan Amos Komenský,MŠ Štědřík,662072,allocated,observed
school:71002588,Operační program Jan Amos Komenský,Mozaika dovedností,764100,allocated,observed
school:75026937,Operační program Jan Amos Komenský,Škola podporující rozvoj každého dítěte,2296183,allocated,observed
school:48623091,Operační program Jan Amos Komenský,OP JAK,777375,allocated,observed
school:71005366,Operační program Jan Amos Komenský,Šablony I v MŠ Janová,356141,allocated,observed
school:00854760,Operační program Jan Amos Komenský,Společně se učíme - ZŠ a MŠ Studenec,3342086,allocated,observed
