institution_id,pedagogical_amount,nonpedagogical_amount,oniv_amount,other_amount,operations_amount,investment_amount,bucket_basis,bucket_certainty
school:70831025,25377991,2332562,377290,9643273,0,0,allocated,observed
school:71000381,24814035,2641767,711095,9554619,0,0,allocated,observed
school:70958114,25009135,2501682,623060,9573764,0,0,allocated,observed
school:47326409,24678883,2781852,689535,9556335,0,0,allocated,observed
school:00545121,23618929,4127436,303640,9655735,0,0,allocated,observed
school:75031418,24837745,2607565,694430,9550968,0,0,allocated,observed
school:61989142,24982615,2501682,633270,9564535,0,0,allocated,observed
school:46773401,25284410,2227048,575120,9573988,0,0,allocated,observed
school:61632350,24934365,2501682,657465,9547744,0,0,allocated,observed
school:60816767,24788288,2874938,333245,9626802,0,0,allocated,observed
school:71008144,24982374,2427731,658170,9538716,0,0,allocated,observed
school:00839329,25182916,2227048,638200,9538668,0,0,allocated,observed
school:70926921,24644270,2745380,637365,9531599,0,0,allocated,observed
school:70985570,24800423,2680486,510270,9563356,0,0,allocated,observed
school:49753347,24793839,2574749,660065,9524269,0,0,allocated,observed
school:15028216,23496879,4134000,271950,9615546,0,0,allocated,observed
school:47998121,24662820,2716999,581935,9528177,0,0,allocated,observed
school:75016460,24723293,2596638,654180,9507336,0,0,allocated,observed
school:00848301,24514325,2881401,518935,9533712,0,0,allocated,observed
school:64201147,24972110,2353781,612855,9509410,0,0,allocated,observed
school:63553597,24787709,2772070,292116,9590803,0,0,allocated,observed
school:47611073,24550135,2648699,770325,9465194,0,0,allocated,observed
school:60433281,24689214,2664613,548335,9519132,0,0,allocated,observed
school:60884835,24657686,2607565,658270,9488308,0,0,allocated,observed
school:60232722,24094938,3269821,522860,9522937,0,0,allocated,observed
school:75000059,24651053,2607565,661665,9485999,0,0,allocated,observed
school:75031353,24908261,2353781,635875,9487190,0,0,allocated,observed
school:60252511,24888355,2622368,300192,9573731,0,0,allocated,observed
school:75034506,24528531,2680632,662800,9468789,0,0,allocated,observed
school:65639685,24554626,2641767,667750,9464345,0,0,allocated,observed
school:00843393,24580152,2874938,316960,9554371,0,0,allocated,observed
school:64125866,24801397,2427731,620010,9475736,0,0,allocated,observed
school:70846944,25467460,2045366,230560,9574463,0,0,allocated,observed
school:63109662,24540558,2874938,358675,9540593,0,0,allocated,observed
school:00073172,21594219,3602228,3333437,8768363,0,0,allocated,observed
school:72563575,24456963,2770496,578605,9475156,0,0,allocated,observed
school:60461845,24693565,2497413,616985,9462461,0,0,allocated,observed
school:61357332,24619965,2501682,703085,9438333,0,0,allocated,observed
school:49458787,24596260,2601201,580100,9464717,0,0,allocated,observed
school:75000547,24631593,2586755,548025,9471985,0,0,allocated,observed
school:00601837,24412757,3028072,245840,9549408,0,0,allocated,observed
school:00576441,23894706,3523972,271170,9541700,0,0,allocated,observed
school:71011528,24176106,2982995,619965,9451367,0,0,allocated,observed
school:49562291,24841857,2314950,598200,9450569,0,0,allocated,observed
school:45248001,24239562,3079178,333960,9506921,0,0,allocated,observed
school:00069515,23096148,3276443,1604368,9177662,0,0,allocated,observed
school:00843369,24734476,2596328,306560,9511120,0,0,allocated,observed
school:70932336,24848344,2279831,565845,9440605,0,0,allocated,observed
school:60461837,24697757,2449126,536775,9447115,0,0,allocated,observed
school:00669733,24019093,3348349,236868,9523869,0,0,allocated,observed
school:00507601,23808853,3538935,256270,9517030,0,0,allocated,observed
school:75034026,24633853,2402852,670430,9408773,0,0,allocated,observed
school:61989860,24339154,2680632,663865,9402886,0,0,allocated,observed
school:70987238,24809787,2492809,266970,9501303,0,0,allocated,observed
school:49864688,23702977,3606867,249090,9503825,0,0,allocated,observed
school:62209051,24226855,2851125,548085,9423137,0,0,allocated,observed
school:75034042,24290044,2670588,700920,9382300,0,0,allocated,observed
school:60076518,24994241,2312993,222215,9502917,0,0,allocated,observed
school:70944652,24237787,2802242,571140,9409930,0,0,allocated,observed
school:48159778,24485287,2490755,646495,9387662,0,0,allocated,observed
school:44553153,24498246,2501682,598115,9395975,0,0,allocated,observed
school:48283142,23972549,3247320,296760,9472515,0,0,allocated,observed
school:62690221,24175279,3020836,298808,9464248,0,0,allocated,observed
school:00602051,24021348,3253318,191490,9491584,0,0,allocated,observed
school:00176401,23147214,3507271,984241,9275761,0,0,allocated,observed
school:06668151,22409793,4436677,713945,9342572,0,0,allocated,observed
school:60444509,25824424,1478752,62576,9501505,0,0,allocated,observed
school:60437073,24378269,2516181,563250,9359269,0,0,allocated,observed
school:44553145,24530545,2353781,568045,9355745,0,0,allocated,observed
school:68784597,23955029,2918889,578420,9352123,0,0,allocated,observed
school:64628221,25761651,1491112,64247,9483962,0,0,allocated,observed
school:61234001,24226107,2596638,633455,9334315,0,0,allocated,observed
school:62331582,24473267,2596328,300665,9420219,0,0,allocated,observed
school:49461249,24834080,2276465,222252,9434469,0,0,allocated,observed
school:60545941,24223445,2812390,312470,9408470,0,0,allocated,observed
school:70631786,24121817,2750667,530860,9351625,0,0,allocated,observed
school:00069647,21456464,4272551,2065734,8953697,0,0,allocated,observed
school:72742950,24245276,2490755,708090,9304138,0,0,allocated,observed
school:68899106,25761104,1452713,61297,9470408,0,0,allocated,observed
school:62690281,22393717,3492025,1834960,9008238,0,0,allocated,observed
school:60435500,24311560,2385714,645330,9290652,0,0,allocated,observed
school:61894397,24450384,2227048,655425,9283746,0,0,allocated,observed
school:66935733,22204354,4237606,952205,9201802,0,0,allocated,observed
school:70504547,24321436,2314950,609045,9269462,0,0,allocated,observed
school:46789707,24004312,2574749,684095,9249514,0,0,allocated,observed
school:60436140,24051090,2639497,523085,9288324,0,0,allocated,observed
school:48512702,24130659,2523342,571950,9275592,0,0,allocated,observed
school:60254190,24372709,2461447,306440,9338287,0,0,allocated,observed
school:70997519,24107161,2427731,673635,9234142,0,0,allocated,observed
school:71002090,23958932,2574749,661290,9233721,0,0,allocated,observed
school:75005484,23921665,2695184,545540,9262663,0,0,allocated,observed
school:46789758,24251074,2314950,599610,9244976,0,0,allocated,observed
school:60609397,24039971,2501682,630280,9236496,0,0,allocated,observed
school:75001225,24112038,2435264,619540,9238461,0,0,allocated,observed
school:70889414,23917992,2571724,692230,9218421,0,0,allocated,observed
school:62157655,24266157,2544119,209725,9329976,0,0,allocated,observed
school:60116781,24132065,2596328,285430,9301481,0,0,allocated,observed
school:71004637,23863552,2574749,667040,9200529,0,0,allocated,observed
school:14802201,20207520,3678555,4073079,8312354,0,0,allocated,observed
school:75026970,23718820,2798521,525990,9228034,0,0,allocated,observed
school:47611456,24115379,2314950,636250,9197754,0,0,allocated,observed
school:65082133,24111939,2516232,350130,9266604,0,0,allocated,observed
school:60156953,24001349,2402852,639405,9188662,0,0,allocated,observed
school:70888396,24971851,1734038,190175,9293649,0,0,allocated,observed
school:72566779,25294063,1498852,65606,9323934,0,0,allocated,observed
school:70983721,23666733,2895813,367285,9243766,0,0,allocated,observed
school:69650721,22899147,3509386,573018,9190169,0,0,allocated,observed
school:00530506,22382736,3504489,1260925,9008754,0,0,allocated,observed
school:71008152,23920335,2402852,671150,9160469,0,0,allocated,observed
school:00069566,20498221,3378161,3961673,8308981,0,0,allocated,observed
school:00581119,23697481,2970447,194664,9280439,0,0,allocated,observed
school:48161047,23884771,2402852,701165,9148093,0,0,allocated,observed
school:47813032,24090851,2279831,580435,9176998,0,0,allocated,observed
school:00842737,23673745,2874938,334500,9238942,0,0,allocated,observed
school:00495433,22262147,3608846,1244679,9003106,0,0,allocated,observed
school:70879036,23805052,2511726,626085,9158239,0,0,allocated,observed
school:60990406,23854038,2507457,536635,9173800,0,0,allocated,observed
school:14798425,21653299,3560467,2080678,8774391,0,0,allocated,observed
school:48134058,24359081,2244903,192755,9258187,0,0,allocated,observed
school:70259925,23582727,2964286,262560,9238360,0,0,allocated,observed
school:47019671,23606059,2874938,314835,9215387,0,0,allocated,observed
school:00581071,23480528,3055588,237360,9234568,0,0,allocated,observed
school:70695911,23505121,2851125,479395,9171973,0,0,allocated,observed
school:75000199,23714965,2490755,680050,9119590,0,0,allocated,observed
school:47016973,23804644,2402852,656175,9120209,0,0,allocated,observed
school:60803550,23790377,2427731,629970,9123902,0,0,allocated,observed
school:00077691,22129557,3675058,1147193,8980006,0,0,allocated,observed
school:70937613,23455824,2658743,721420,9087870,0,0,allocated,observed
school:46271104,23508499,2641767,666910,9100293,0,0,allocated,observed
school:60446218,23501350,2874938,354800,9178948,0,0,allocated,observed
school:70876126,23947075,2227048,619475,9108595,0,0,allocated,observed
school:60117001,23627272,2747294,306555,9178349,0,0,allocated,observed
school:14891531,22149574,3275806,1563366,8848032,0,0,allocated,observed
school:73184837,23292062,2908125,513195,9117665,0,0,allocated,observed
school:62690965,23752639,2353781,627630,9085034,0,0,allocated,observed
school:61388106,23885387,2454898,297780,9166419,0,0,allocated,observed
school:70986126,23393776,2770535,525195,9105180,0,0,allocated,observed
school:61100242,23606097,2683470,333645,9148770,0,0,allocated,observed
school:68157894,23554887,2516748,578215,9072929,0,0,allocated,observed
school:69979073,23547534,2501682,600255,9065127,0,0,allocated,observed
school:70880263,23498982,2501682,659280,9048231,0,0,allocated,observed
school:00227901,23126664,2982341,512235,9085934,0,0,allocated,observed
school:60990449,23533410,2501682,609550,9060212,0,0,allocated,observed
school:00561151,23284066,3019787,246360,9153741,0,0,allocated,observed
school:49087011,23342007,2677607,612200,9054826,0,0,allocated,observed
school:60680318,22612224,2865203,1328075,8866144,0,0,allocated,observed
school:70936838,23403184,2571724,649435,9039268,0,0,allocated,observed
school:63831392,23566715,2427731,605100,9046067,0,0,allocated,observed
school:46750321,23670092,2369951,542010,9061935,0,0,allocated,observed
school:00831476,23475151,2501682,621095,9039938,0,0,allocated,observed
school:45335851,24875802,1502798,76021,9179753,0,0,allocated,observed
school:49774859,22735762,3487412,284340,9125665,0,0,allocated,observed
school:68899092,24957191,1428623,63760,9182263,0,0,allocated,observed
school:49777629,23675079,2496930,314950,9107859,0,0,allocated,observed
school:00582727,23524502,2427731,610325,9031377,0,0,allocated,observed
school:00663565,23430030,2815555,212880,9133464,0,0,allocated,observed
school:47324261,24925628,1409640,65910,9164674,0,0,allocated,observed
school:75020238,23668614,2279831,583800,9030058,0,0,allocated,observed
school:64040402,23477862,2420833,625320,9012746,0,0,allocated,observed
school:47723394,23226904,2887702,331650,9087883,0,0,allocated,observed
school:70877718,23395898,2501682,615465,9012358,0,0,allocated,observed
school:48160831,23341843,2533614,635480,9004659,0,0,allocated,observed
school:62072871,23267940,2922572,206900,9114298,0,0,allocated,observed
school:70878706,23643154,2227048,634785,9002830,0,0,allocated,observed
school:49464191,23541953,2353781,587085,9011715,0,0,allocated,observed
school:69764051,24852106,1432559,61642,9147064,0,0,allocated,observed
school:65268237,23370111,2501682,608270,9003384,0,0,allocated,observed
school:00856452,23486136,2385714,590170,9003404,0,0,allocated,observed
school:62331515,22841160,3253702,274290,9081012,0,0,allocated,observed
school:61222356,24804560,1435892,62971,9131678,0,0,allocated,observed
school:00830275,23500553,2304906,632785,8980300,0,0,allocated,observed
school:60818263,23090394,2802203,506845,9010624,0,0,allocated,observed
school:62073427,23120607,2770535,506335,9010117,0,0,allocated,observed
school:48513121,23352305,2402852,645585,8962795,0,0,allocated,observed
school:14801973,19929615,4023338,3072455,8335628,0,0,allocated,observed
school:61388254,23371420,2392808,622375,8965951,0,0,allocated,observed
school:70838593,24215278,1884937,162785,9082875,0,0,allocated,observed
school:49558978,23683062,2360010,226425,9062989,0,0,allocated,observed
school:70922306,23783853,2247517,234030,9058917,0,0,allocated,observed
school:46764593,23177920,2720657,409235,9012705,0,0,allocated,observed
school:49624911,23530292,2227048,598055,8963554,0,0,allocated,observed
school:70941572,23377556,2353781,606155,8954505,0,0,allocated,observed
school:70893292,23199326,2501682,641375,8943951,0,0,allocated,observed
school:61664553,22837404,3055143,348166,9010606,0,0,allocated,observed
school:62690957,23233851,2427731,646290,8930231,0,0,allocated,observed
school:44993536,24633964,1452604,70805,9078126,0,0,allocated,observed
school:70981531,22988942,2780551,495615,8967784,0,0,allocated,observed
school:47324180,23146588,2501682,608270,8925598,0,0,allocated,observed
school:49305620,23302003,2361314,581150,8930834,0,0,allocated,observed
school:00582786,23204580,2427731,603125,8920044,0,0,allocated,observed
school:44553331,23234079,2512660,412669,8959865,0,0,allocated,observed
school:47858354,23390354,2227048,570920,8914856,0,0,allocated,observed
school:67361471,24562882,1407975,73794,9037859,0,0,allocated,observed
school:70825912,23182039,2402852,592935,8903542,0,0,allocated,observed
school:70991634,23062100,2586755,487630,8925802,0,0,allocated,observed
school:75029901,22583071,3069740,478980,8927178,0,0,allocated,observed
school:47274654,20616267,3682893,2291715,8456108,0,0,allocated,observed
school:70932549,23274460,2307855,558950,8902645,0,0,allocated,observed
school:70876096,23257426,2304906,585165,8895691,0,0,allocated,observed
school:48506109,22840397,2802203,474445,8923625,0,0,allocated,observed
school:60370432,23461013,2386958,197225,8995094,0,0,allocated,observed
school:48677141,23209739,2279831,676840,8870371,0,0,allocated,observed
school:66145309,23204865,2353781,559790,8894408,0,0,allocated,observed
school:70995362,23067195,2427731,644250,8872234,0,0,allocated,observed
school:68784562,23063437,2516181,522400,8901707,0,0,allocated,observed
school:15527816,21430379,4271471,354878,8944244,0,0,allocated,observed
school:15034496,22868990,2860656,288000,8953916,0,0,allocated,observed
school:62331558,23117049,2596328,299350,8948255,0,0,allocated,observed
school:42938554,23026801,2402852,677870,8849520,0,0,allocated,observed
school:60076909,22937570,2501682,637285,8852860,0,0,allocated,observed
school:62060449,22744403,2770496,532670,8879185,0,0,allocated,observed
school:00601730,20724019,3666959,2031164,8488061,0,0,allocated,observed
school:44994036,22914332,2490755,641215,8840970,0,0,allocated,observed
school:68729928,22652044,2860586,481800,8878395,0,0,allocated,observed
school:70262179,23042185,2410789,547830,8857635,0,0,allocated,observed
school:46773754,22734771,2874938,323415,8912179,0,0,allocated,observed
school:75026864,22684315,2802242,488205,8869322,0,0,allocated,observed
school:65269616,22794964,2855703,263250,8926432,0,0,allocated,observed
school:70923493,22911459,2427731,655810,8818038,0,0,allocated,observed
school:70872481,23152317,2227048,600205,8832019,0,0,allocated,observed
school:70837902,22367230,3243114,271170,8912399,0,0,allocated,observed
school:48283011,22691431,2692638,575035,8833656,0,0,allocated,observed
school:70829489,23440768,2219620,193300,8929815,0,0,allocated,observed
school:42731259,22627302,2817846,483236,8854911,0,0,allocated,observed
school:70946281,23174760,2201972,568260,8831102,0,0,allocated,observed
school:48283070,22942017,2392808,596560,8816519,0,0,allocated,observed
school:69978883,22826639,2514237,567770,8818625,0,0,allocated,observed
school:60556102,22902360,2353781,638665,8789137,0,0,allocated,observed
school:68157860,22901526,2353781,633085,8788847,0,0,allocated,observed
school:62156420,22973505,2361917,523760,8816727,0,0,allocated,observed
school:00601331,21659531,3044099,1374865,8596863,0,0,allocated,observed
school:00639028,21468176,4079965,233910,8890753,0,0,allocated,observed
school:48895504,20305944,3322505,2791332,8222700,0,0,allocated,observed
school:75027411,22601190,2607565,657205,8772647,0,0,allocated,observed
school:66362504,22942818,2314950,571380,8789704,0,0,allocated,observed
school:62033034,23400133,2098674,223030,8873585,0,0,allocated,observed
school:44555482,22629572,2630036,544055,8790344,0,0,allocated,observed
school:60446242,22841952,2612054,279450,8857994,0,0,allocated,observed
school:00842800,22778300,2721384,212990,8873890,0,0,allocated,observed
school:49328280,22841668,2353781,620960,8768016,0,0,allocated,observed
school:70937303,22897969,1987720,1036605,8660220,0,0,allocated,observed
school:49123891,22942054,2279831,569795,8777216,0,0,allocated,observed
school:62157060,22663725,2534079,586995,8768836,0,0,allocated,observed
school:44553234,22810858,2353781,621335,8757294,0,0,allocated,observed
school:63459086,21111020,3262315,1680816,8481920,0,0,allocated,observed
school:61894427,22497290,2874938,327460,8829535,0,0,allocated,observed
school:47274603,22877614,2517530,294275,8837510,0,0,allocated,observed
school:47005319,22747277,2402852,619230,8752245,0,0,allocated,observed
school:47609842,22725473,2402852,643830,8744657,0,0,allocated,observed
school:70839913,22735066,2561537,397990,8803218,0,0,allocated,observed
school:61664715,22501454,2874938,249810,8830984,0,0,allocated,observed
school:48133817,22722037,2438056,538985,8755712,0,0,allocated,observed
school:00582590,22559099,2660931,450560,8776570,0,0,allocated,observed
school:65635612,22685089,2446177,563480,8745681,0,0,allocated,observed
school:18620442,19894345,4185857,1968423,8379910,0,0,allocated,observed
school:68784589,22753354,2314950,625905,8723770,0,0,allocated,observed
school:46750428,22512869,2648820,486490,8756268,0,0,allocated,observed
school:47443774,22718837,2353781,582055,8725271,0,0,allocated,observed
school:00852864,22968469,2124114,545180,8732219,0,0,allocated,observed
school:60818174,22590536,2459664,601950,8717470,0,0,allocated,observed
school:70940088,22523888,2501682,630940,8708899,0,0,allocated,observed
school:46773436,22831288,2227048,577425,8720301,0,0,allocated,observed
school:00831085,24088829,1353855,58479,8854054,0,0,allocated,observed
school:00335533,22648775,2596328,310975,8785296,0,0,allocated,observed
school:47067641,22780128,2227048,618085,8702497,0,0,allocated,observed
school:75021137,22766153,2279831,558515,8716003,0,0,allocated,observed
school:75006316,22676099,2314950,617570,8696885,0,0,allocated,observed
school:70992959,22675559,2371268,522825,8716296,0,0,allocated,observed
school:69610134,23204744,2106533,157490,8808325,0,0,allocated,observed
school:60232749,22270506,2771997,509005,8714791,0,0,allocated,observed
school:70943842,22476143,2626270,412270,8735640,0,0,allocated,observed
school:61985996,22870417,2343259,260520,8774359,0,0,allocated,observed
school:60610247,22733239,2227048,595175,8686180,0,0,allocated,observed
school:00836397,22816318,2277278,405045,8732571,0,0,allocated,observed
school:60338571,22521820,2402852,620560,8673786,0,0,allocated,observed
school:70284831,23061910,2145242,236530,8772089,0,0,allocated,observed
school:00582620,22670491,2279831,572415,8682712,0,0,allocated,observed
school:75026961,22750027,2201972,560930,8683296,0,0,allocated,observed
school:70910961,22419687,2480711,616320,8665339,0,0,allocated,observed
school:70999180,22673993,2227048,612725,8665562,0,0,allocated,observed
school:70984727,22717239,2201972,586295,8671885,0,0,allocated,observed
school:48897426,22720939,2201972,574075,8673173,0,0,allocated,observed
school:00849251,22366389,2586755,532895,8683694,0,0,allocated,observed
school:75000202,22291792,2696320,480915,8695863,0,0,allocated,observed
school:60610794,22531550,2366336,602460,8664464,0,0,allocated,observed
school:70837091,23348114,1838622,201255,8764984,0,0,allocated,observed
school:44994290,22505809,2385275,582040,8662097,0,0,allocated,observed
school:70911011,22313536,2490755,690760,8631893,0,0,allocated,observed
school:00583723,22372480,2501682,593045,8656209,0,0,allocated,observed
school:70995460,22612574,2279831,561190,8662557,0,0,allocated,observed
school:70986207,22334191,2586755,520535,8672489,0,0,allocated,observed
school:60418567,22557041,2314950,580115,8655453,0,0,allocated,observed
school:67673627,23874286,1371809,63712,8785641,0,0,allocated,observed
school:72742526,22281712,2664613,465970,8681321,0,0,allocated,observed
school:70978310,22424375,2427731,592770,8648533,0,0,allocated,observed
school:00673781,22151902,3002482,182880,8753726,0,0,allocated,observed
school:47611219,22580290,2227048,618775,8632953,0,0,allocated,observed
school:45242593,23802766,1403807,63556,8771888,0,0,allocated,observed
school:60574674,22415953,2385714,609230,8630980,0,0,allocated,observed
school:47366303,22579189,2227048,598310,8632570,0,0,allocated,observed
school:72743271,22606885,2227048,560220,8642208,0,0,allocated,observed
school:00577910,20377519,4331448,691545,8598721,0,0,allocated,observed
school:47861665,22283881,2459664,627145,8610753,0,0,allocated,observed
school:60990384,22323968,2427731,608375,8613591,0,0,allocated,observed
school:75033861,22015832,2810526,494515,8639573,0,0,allocated,observed
school:61715999,21812495,3109221,332338,8672757,0,0,allocated,observed
school:72545461,22011357,2770496,505025,8624085,0,0,allocated,observed
school:49314840,22372829,2606825,228740,8692920,0,0,allocated,observed
school:72745029,22006902,2986776,184360,8697800,0,0,allocated,observed
school:49753754,22581664,2124114,564215,8597611,0,0,allocated,observed
school:75031515,22300425,2353781,625430,8579664,0,0,allocated,observed
school:61357235,22612074,2304967,268800,8671130,0,0,allocated,observed
school:61894516,23021798,1943829,202900,8688038,0,0,allocated,observed
school:75031710,22497097,2124114,665680,8568181,0,0,allocated,observed
school:70944661,22202051,2501682,541515,8596899,0,0,allocated,observed
school:00602094,22415759,2509199,227700,8673886,0,0,allocated,observed
school:00581569,23710343,1328419,60503,8713490,0,0,allocated,observed
school:00520110,21327783,3309034,533866,8573612,0,0,allocated,observed
school:75020211,22180940,2427731,560920,8563818,0,0,allocated,observed
school:70279055,22217837,2353781,607020,8550923,0,0,allocated,observed
school:00637696,22046372,2817914,197898,8652772,0,0,allocated,observed
school:61664545,22186087,2596328,305155,8624280,0,0,allocated,observed
school:70631751,22065364,2586755,471435,8578937,0,0,allocated,observed
school:61894605,22014430,2552060,578310,8549139,0,0,allocated,observed
school:60436166,22379716,2201972,556300,8554428,0,0,allocated,observed
school:45330221,23547558,1383775,59273,8676104,0,0,allocated,observed
school:62537547,22072110,2596998,412020,8584850,0,0,allocated,observed
school:60884746,21920148,2853843,244620,8621349,0,0,allocated,observed
school:48703591,21977369,2586755,518265,8548315,0,0,allocated,observed
school:60609371,22351775,2299919,389560,8578790,0,0,allocated,observed
school:49314785,21720582,2835952,515046,8545673,0,0,allocated,observed
school:46773410,23506035,1351258,67850,8650338,0,0,allocated,observed
school:48665991,22380995,2343259,245640,8604041,0,0,allocated,observed
school:70982198,22241507,2279831,518620,8533425,0,0,allocated,observed
school:72038519,21952380,2558730,522760,8529866,0,0,allocated,observed
school:45238782,22264446,2227048,540635,8523040,0,0,allocated,observed
school:46789995,21908499,2490755,643980,8490941,0,0,allocated,observed
school:60650478,21719419,2933532,279510,8579227,0,0,allocated,observed
school:63289920,22473907,2176134,266460,8578214,0,0,allocated,observed
school:72743891,21989540,2420833,587950,8494810,0,0,allocated,observed
school:49439324,22272255,2201972,492560,8517031,0,0,allocated,observed
school:61388939,22319588,2304967,286365,8569346,0,0,allocated,observed
school:00581551,22059625,2353781,567415,8495865,0,0,allocated,observed
school:62160095,22864309,1861660,142035,8604638,0,0,allocated,observed
school:70990794,22108919,2304906,546350,8496011,0,0,allocated,observed
school:48161012,23029470,1666990,160080,8594368,0,0,allocated,observed
school:49535013,20481586,3204822,1503767,8242870,0,0,allocated,observed
school:70985952,21747032,2696320,479705,8506287,0,0,allocated,observed
school:71008161,21893104,2402852,613155,8454993,0,0,allocated,observed
school:06289371,22298385,2046256,543535,8471935,0,0,allocated,observed
school:70886091,21862420,2520490,449740,8485253,0,0,allocated,observed
school:61989169,21947076,2353781,554275,8456699,0,0,allocated,observed
school:70938482,21604814,2770535,449715,8482621,0,0,allocated,observed
school:48805424,21906866,2353781,601980,8442705,0,0,allocated,observed
school:70946299,21938566,2314950,590850,8440223,0,0,allocated,observed
school:46773762,20319692,3174242,1610473,8175889,0,0,allocated,observed
school:72085410,22754510,1788284,185580,8540892,0,0,allocated,observed
school:70976490,21564094,2786958,438920,8474167,0,0,allocated,observed
school:70994994,21730592,2480711,624400,8425533,0,0,allocated,observed
school:00851914,23254552,1375216,59732,8571160,0,0,allocated,observed
school:60418583,22053747,2201972,544955,8440990,0,0,allocated,observed
school:75018365,22130778,2124114,543335,8440702,0,0,allocated,observed
school:47654546,21884288,2314950,617675,8421334,0,0,allocated,observed
school:65993284,22034336,2201972,562515,8434235,0,0,allocated,observed
school:75017130,22019911,2201972,561305,8429215,0,0,allocated,observed
school:00846881,21946265,2454898,302800,8491605,0,0,allocated,observed
school:48805513,21800165,2353781,604965,8405573,0,0,allocated,observed
school:61385395,20716777,3740353,195300,8511081,0,0,allocated,observed
school:43462448,21767077,2385714,596210,8405171,0,0,allocated,observed
school:60990465,21811073,2353781,576435,8409370,0,0,allocated,observed
school:04677722,21667802,2555048,488900,8429552,0,0,allocated,observed
school:48512672,21930707,2227048,573795,8406899,0,0,allocated,observed
school:49367609,21685032,2410789,649095,8385345,0,0,allocated,observed
school:00087815,19478860,3344467,2344818,7942518,0,0,allocated,observed
school:60990457,22016355,2124114,557840,8400884,0,0,allocated,observed
school:70932328,21684757,2427731,563205,8391146,0,0,allocated,observed
school:46071172,23117638,1360540,68711,8518406,0,0,allocated,observed
school:70994838,21454593,2754703,418785,8424835,0,0,allocated,observed
school:70976481,21657732,2402852,612135,8373083,0,0,allocated,observed
school:45333165,23112404,1324583,55822,8504072,0,0,allocated,observed
school:00087670,19709776,3338903,1866700,8020941,0,0,allocated,observed
school:62537342,21639064,2353781,592140,8349510,0,0,allocated,observed
school:75029324,21370955,2664613,487815,8364378,0,0,allocated,observed
school:49156080,21679630,2279831,583040,8337893,0,0,allocated,observed
school:70933766,21788006,2201972,514900,8348513,0,0,allocated,observed
school:00845370,20995964,3186037,242250,8415336,0,0,allocated,observed
school:49625128,21733017,2201972,574485,8329376,0,0,allocated,observed
school:00581623,21730049,2260704,498171,8348783,0,0,allocated,observed
school:61955612,21551669,2427731,505385,8344831,0,0,allocated,observed
school:46390413,21884398,2047335,552055,8328243,0,0,allocated,observed
school:69172366,21796997,2124114,547545,8324547,0,0,allocated,observed
school:70875987,21619947,2279831,552140,8317123,0,0,allocated,observed
school:75000491,21358922,2596543,462395,8336502,0,0,allocated,observed
school:62930958,21543098,2314950,585025,8302600,0,0,allocated,observed
school:16355474,20505267,3143651,862569,8229823,0,0,allocated,observed
school:72742364,21079118,3073660,176700,8405167,0,0,allocated,observed
school:61342751,21473907,2596328,278650,8376441,0,0,allocated,observed
school:68783728,21154331,2549479,761380,8248926,0,0,allocated,observed
school:61515477,21290930,2758130,283880,8369073,0,0,allocated,observed
school:00852384,20707682,3086150,608385,8280253,0,0,allocated,observed
school:71007997,21677769,2201972,491860,8310149,0,0,allocated,observed
school:48135143,22875576,1320183,64728,8420125,0,0,allocated,observed
school:62331230,21525335,2304906,550875,8292923,0,0,allocated,observed
school:70867917,21633961,2201972,542425,8294904,0,0,allocated,observed
school:48895229,21558490,2368847,416330,8326713,0,0,allocated,observed
school:75005824,21380159,2427731,576175,8285146,0,0,allocated,observed
school:00069221,20057265,3502830,907757,8198913,0,0,allocated,observed
school:46956786,21243647,2632907,465740,8309041,0,0,allocated,observed
school:71008110,21269984,2501682,588010,8272540,0,0,allocated,observed
school:49872192,21205349,2861894,175800,8375400,0,0,allocated,observed
school:75002922,21460055,2405078,415210,8305066,0,0,allocated,observed
school:75001144,21346152,2438056,498735,8276904,0,0,allocated,observed
school:70987203,21129616,2858212,189600,8347764,0,0,allocated,observed
school:72742127,21472594,2227048,553805,8247475,0,0,allocated,observed
school:00601667,21300952,2596328,275380,8316254,0,0,allocated,observed
school:49314629,21559559,2152139,523270,8251671,0,0,allocated,observed
school:61924008,21296328,2627737,235197,8325575,0,0,allocated,observed
school:49459619,21389299,2279831,575785,8236857,0,0,allocated,observed
school:49465538,21488401,2201972,528000,8244250,0,0,allocated,observed
school:63830809,21308947,2304906,605955,8217621,0,0,allocated,observed
school:70698511,21409639,2227082,574260,8225579,0,0,allocated,observed
school:00497126,20524141,3368577,224640,8314666,0,0,allocated,observed
school:60816899,20266689,3535697,335302,8283230,0,0,allocated,observed
school:16980123,20535435,3137550,496692,8238199,0,0,allocated,observed
school:72744359,21386961,2229997,547955,8218702,0,0,allocated,observed
school:00601772,21512759,2304967,269425,8288568,0,0,allocated,observed
school:75027712,21219332,2465588,441145,8242352,0,0,allocated,observed
school:00639494,20903667,2913380,248070,8288332,0,0,allocated,observed
school:72743131,21332414,2330437,452145,8234673,0,0,allocated,observed
school:60154021,21356740,2515906,159920,8307680,0,0,allocated,observed
school:44555211,21073169,2501682,558075,8204049,0,0,allocated,observed
school:75023512,20950933,2702426,448745,8231369,0,0,allocated,observed
school:70988773,21115427,2480872,525510,8211512,0,0,allocated,observed
school:66596769,21280767,2492001,271995,8272924,0,0,allocated,observed
