institution_id,pedagogical_amount,nonpedagogical_amount,oniv_amount,other_amount,operations_amount,investment_amount,bucket_basis,bucket_certainty
school:71000453,9643851,785326,146656,3629354,0,0,allocated,observed
school:70969850,10161592,364560,14570,3663101,0,0,allocated,observed
school:71000658,9541631,953387,52929,3652266,0,0,allocated,observed
school:46746480,9381107,1101643,48327,3647998,0,0,allocated,observed
school:75005964,9587788,831373,131924,3625868,0,0,allocated,observed
school:43380247,9583953,846396,115978,3629761,0,0,allocated,observed
school:70995478,9511004,865178,180970,3610912,0,0,allocated,observed
school:71004025,9524216,865178,150924,3615509,0,0,allocated,observed
school:70284067,9582487,879259,48924,3640687,0,0,allocated,observed
school:75018624,9668918,784623,44856,3637832,0,0,allocated,observed
school:70998205,9434478,939306,149518,3610077,0,0,allocated,observed
school:75001101,9527107,851286,130151,3611681,0,0,allocated,observed
school:70995095,9331114,1101643,46458,3630600,0,0,allocated,observed
school:72065761,9426224,994171,56766,3626298,0,0,allocated,observed
school:75030101,9493530,859454,138522,3602839,0,0,allocated,observed
school:63831252,9445553,953387,46992,3618831,0,0,allocated,observed
school:61357286,9555209,798428,93225,3603065,0,0,allocated,observed
school:70834903,10022352,377832,15950,3619264,0,0,allocated,observed
school:70997365,9517510,737107,206890,3568607,0,0,allocated,observed
school:72743646,9421489,865178,162255,3579760,0,0,allocated,observed
school:65264843,9389571,903589,149623,3582020,0,0,allocated,observed
school:70977691,9756967,600156,61271,3604279,0,0,allocated,observed
school:11893079,9389125,974203,46851,3606438,0,0,allocated,observed
school:61235059,9333935,938832,168370,3574923,0,0,allocated,observed
school:75034093,9402874,953387,52458,3603979,0,0,allocated,observed
school:70992754,9459570,828258,143729,3580164,0,0,allocated,observed
school:67363237,9999127,381786,16017,3612558,0,0,allocated,observed
school:75020378,9408095,865178,158142,3575099,0,0,allocated,observed
school:70999333,9457806,900075,41919,3604543,0,0,allocated,observed
school:49590928,10000346,374228,18543,3610352,0,0,allocated,observed
school:70994251,9429295,862066,120615,3581394,0,0,allocated,observed
school:43753604,9386189,953387,52725,3598173,0,0,allocated,observed
school:05282446,9453716,879259,58992,3595876,0,0,allocated,observed
school:60077069,9555751,784623,44055,3598450,0,0,allocated,observed
school:48927830,9371593,906806,124239,3576883,0,0,allocated,observed
school:60610417,9366488,925002,97105,3581439,0,0,allocated,observed
school:70986631,9369997,865178,165339,3561841,0,0,allocated,observed
school:70919640,9496711,825947,43521,3592285,0,0,allocated,observed
school:70281793,9434705,824033,127663,3570040,0,0,allocated,observed
school:75034964,9393981,841554,151239,3561966,0,0,allocated,observed
school:70880603,9409547,900075,44322,3587748,0,0,allocated,observed
school:70991073,9457078,765334,154021,3557399,0,0,allocated,observed
school:49029631,9329701,954801,51957,3579007,0,0,allocated,observed
school:60611855,9254758,939306,168204,3547535,0,0,allocated,observed
school:49855239,9392135,879259,53526,3574445,0,0,allocated,observed
school:70986096,9335908,859454,143892,3547986,0,0,allocated,observed
school:71004084,9235910,1027515,51327,3571672,0,0,allocated,observed
school:45211604,9300170,865178,178182,3537541,0,0,allocated,observed
school:71001751,9910769,366142,21412,3576365,0,0,allocated,observed
school:70993661,9295398,903294,122774,3549145,0,0,allocated,observed
school:71005935,9423525,835415,36993,3570111,0,0,allocated,observed
school:75005221,9422793,772651,119741,3548014,0,0,allocated,observed
school:70987394,9296103,953387,45123,3566823,0,0,allocated,observed
school:70996512,9248314,925002,145470,3540314,0,0,allocated,observed
school:61357430,9205576,938832,161546,3530254,0,0,allocated,observed
school:75020181,9259940,865178,180238,3523541,0,0,allocated,observed
school:70990832,9361178,785326,148407,3530983,0,0,allocated,observed
school:70982074,9233684,922309,127152,3534286,0,0,allocated,observed
school:49461702,9874498,363679,15086,3562886,0,0,allocated,observed
school:70976341,9835579,395516,20122,3560421,0,0,allocated,observed
school:70997861,9237525,865178,178159,3515741,0,0,allocated,observed
school:63731983,9848284,372985,15731,3557002,0,0,allocated,observed
school:70946965,9499908,674284,52415,3540619,0,0,allocated,observed
school:75023211,9128884,938832,193484,3503565,0,0,allocated,observed
school:70934479,9272546,815972,156767,3510804,0,0,allocated,observed
school:47934581,9452760,700196,68452,3533229,0,0,allocated,observed
school:64120392,9816411,365138,24028,3543179,0,0,allocated,observed
school:07309309,9193480,865178,182944,3500413,0,0,allocated,observed
school:60802561,9547903,600156,53282,3531525,0,0,allocated,observed
school:62331701,9799620,369845,18383,3538974,0,0,allocated,observed
school:71004467,9177328,920524,113657,3514053,0,0,allocated,observed
school:72542179,9086308,996437,128967,3508795,0,0,allocated,observed
school:75006936,9195747,865178,148112,3501202,0,0,allocated,observed
school:70946752,9242775,815972,145187,3500443,0,0,allocated,observed
school:75031582,9132471,865178,212975,3479181,0,0,allocated,observed
school:70985693,9180397,865178,146706,3495860,0,0,allocated,observed
school:67440207,9774145,364537,18272,3528262,0,0,allocated,observed
school:70831432,9499250,618713,45065,3521051,0,0,allocated,observed
school:75029332,9291244,780463,99495,3504954,0,0,allocated,observed
school:70988960,9148104,896990,128274,3495693,0,0,allocated,observed
school:60046074,9235275,858751,44856,3512721,0,0,allocated,observed
school:72743433,9280123,814808,42516,3513036,0,0,allocated,observed
school:70695962,9239416,786066,131632,3488868,0,0,allocated,observed
school:75146959,9132316,946183,53358,3507318,0,0,allocated,observed
school:63263777,9097358,982922,49929,3507938,0,0,allocated,observed
school:60447869,9297432,784623,45987,3508556,0,0,allocated,observed
school:70879214,9288731,712557,152833,3480448,0,0,allocated,observed
school:70887675,9201699,879259,44856,3508174,0,0,allocated,observed
school:71007334,9227189,781355,134858,3482973,0,0,allocated,observed
school:70991251,9116738,865178,167070,3473707,0,0,allocated,observed
school:75016338,9123944,865178,151438,3476214,0,0,allocated,observed
school:49459473,9126196,867761,124302,3477897,0,0,allocated,observed
school:46773541,9216672,823759,38247,3494070,0,0,allocated,observed
school:75023555,9116604,850911,132938,3468695,0,0,allocated,observed
school:03620280,9301264,703844,69917,3481778,0,0,allocated,observed
school:71007229,9061026,700384,396651,3396971,0,0,allocated,observed
school:75001047,9060237,865178,162066,3454044,0,0,allocated,observed
school:48221350,9189214,778572,104721,3468790,0,0,allocated,observed
school:70698431,9221294,784623,48516,3482059,0,0,allocated,observed
school:70640271,9174805,754604,134997,3455434,0,0,allocated,observed
school:75022401,9017570,927999,112211,3461058,0,0,allocated,observed
school:70886733,9017364,974203,45720,3477066,0,0,allocated,observed
school:63833344,9120591,858751,47055,3472811,0,0,allocated,observed
school:72546051,9065524,900075,46254,3468028,0,0,allocated,observed
school:75000466,8989905,865178,193503,3429569,0,0,allocated,observed
school:75006049,9028997,865178,139835,3443173,0,0,allocated,observed
school:72050918,9614919,369740,15485,3474662,0,0,allocated,observed
school:75022630,8972067,913590,126650,3440209,0,0,allocated,observed
school:68213336,9593594,367184,15929,3466351,0,0,allocated,observed
school:70279535,9044749,842299,103510,3440692,0,0,allocated,observed
school:70990743,8970227,953387,49929,3453418,0,0,allocated,observed
school:70991839,9043553,879259,49395,3453138,0,0,allocated,observed
school:70890943,9057406,858751,51186,3450823,0,0,allocated,observed
school:70989851,8913825,957655,110458,3435275,0,0,allocated,observed
school:60254238,9027984,847708,99992,3436741,0,0,allocated,observed
school:70981981,9048847,858751,50589,3447844,0,0,allocated,observed
school:70989419,8954611,865178,168045,3417287,0,0,allocated,observed
school:61357324,9028374,819935,125475,3427211,0,0,allocated,observed
school:47813199,9191149,700196,60092,3442188,0,0,allocated,observed
school:67006761,9567721,354878,17800,3453064,0,0,allocated,observed
school:49746090,9088928,797927,56169,3440626,0,0,allocated,observed
school:72049812,9001637,879259,51390,3438552,0,0,allocated,observed
school:70839379,8972288,842155,136844,3415426,0,0,allocated,observed
school:70640416,8940723,865178,146622,3412454,0,0,allocated,observed
school:69170207,9538335,364400,15575,3446151,0,0,allocated,observed
school:70156018,9024619,858751,40050,3439413,0,0,allocated,observed
school:70986274,9041118,754604,141134,3408911,0,0,allocated,observed
school:70835560,9518045,369352,15692,3440814,0,0,allocated,observed
school:60611405,8914393,865178,159957,3403291,0,0,allocated,observed
school:60084294,9504319,377759,15851,3438963,0,0,allocated,observed
school:00857581,9513250,359944,15316,3435872,0,0,allocated,observed
school:70994382,8869600,917514,130331,3405916,0,0,allocated,observed
school:71000127,8949237,839462,126382,3406467,0,0,allocated,observed
school:70986479,8936571,839462,136684,3402059,0,0,allocated,observed
school:75020726,8966153,872055,52494,3423696,0,0,allocated,observed
school:75000377,9053279,784623,49725,3423590,0,0,allocated,observed
school:64936350,8977691,858751,47055,3423081,0,0,allocated,observed
school:61988715,8968272,858751,51594,3419804,0,0,allocated,observed
school:60611791,9000727,772651,119760,3401136,0,0,allocated,observed
school:70982732,8900453,839462,157074,3389490,0,0,allocated,observed
school:75030683,8877379,850874,169810,3385433,0,0,allocated,observed
school:75034182,8884941,855483,150885,3389667,0,0,allocated,observed
school:49458884,8891273,852679,143498,3390896,0,0,allocated,observed
school:60159146,9023101,702854,164351,3384633,0,0,allocated,observed
school:70940584,8938287,816887,119464,3394801,0,0,allocated,observed
school:60780550,8949373,858751,47055,3413227,0,0,allocated,observed
school:70975507,8998273,752349,124087,3393216,0,0,allocated,observed
school:71294368,8940119,858751,42720,3410007,0,0,allocated,observed
school:70938156,8872394,920043,48756,3407768,0,0,allocated,observed
school:75001187,8854048,859454,149176,3380299,0,0,allocated,observed
school:64782042,9448136,355987,15082,3411835,0,0,allocated,observed
school:70940975,9070376,714072,39900,3404987,0,0,allocated,observed
school:75029561,8872450,900075,50055,3400838,0,0,allocated,observed
school:09515453,8832315,865178,144408,3374728,0,0,allocated,observed
school:65766547,9417693,368818,15701,3405706,0,0,allocated,observed
school:70872392,8969153,784623,40050,3394314,0,0,allocated,observed
school:70834792,9403171,361260,15227,3398022,0,0,allocated,observed
school:70975205,9395810,356270,14977,3393724,0,0,allocated,observed
school:70867984,8753204,913590,123778,3364044,0,0,allocated,observed
school:70985812,8815574,842704,127369,3361081,0,0,allocated,observed
school:75029201,8798610,839462,135019,3354049,0,0,allocated,observed
school:70989788,8741950,865178,156956,3343280,0,0,allocated,observed
school:65766628,8799042,872055,50829,3365542,0,0,allocated,observed
school:60782170,9354707,336336,16442,3372483,0,0,allocated,observed
school:75017491,8712792,896405,125617,3344001,0,0,allocated,observed
school:68210582,9330838,358018,15148,3371722,0,0,allocated,observed
school:75011930,8806265,858751,44856,3363425,0,0,allocated,observed
school:60611278,8770859,786066,185550,3325810,0,0,allocated,observed
school:70886466,8874923,784623,45720,3361522,0,0,allocated,observed
school:70983704,8632809,1020311,49494,3359286,0,0,allocated,observed
school:70992380,8708767,865178,145866,3331732,0,0,allocated,observed
school:47813474,9003000,651739,35640,3359849,0,0,allocated,observed
school:70995061,8821713,765334,126115,3336292,0,0,allocated,observed
school:60665211,8774145,858751,51987,3352248,0,0,allocated,observed
school:70942510,8733501,828732,146054,3327657,0,0,allocated,observed
school:70920818,8778028,858751,42783,3353599,0,0,allocated,observed
school:75000334,8828120,747570,125125,3332340,0,0,allocated,observed
school:00087858,8663500,958568,61180,3348480,0,0,allocated,observed
school:61963682,8719557,839462,138916,3326538,0,0,allocated,observed
school:60371676,9033390,590665,46171,3349172,0,0,allocated,observed
school:75003635,8854946,706597,124623,3327417,0,0,allocated,observed
school:60437936,8725554,786066,191069,3310044,0,0,allocated,observed
school:70941289,8835750,784623,43521,3347890,0,0,allocated,observed
school:70997853,8758356,781355,152238,3319819,0,0,allocated,observed
school:70985448,8690353,856598,121751,3322339,0,0,allocated,observed
school:70832897,9280744,345858,14217,3350057,0,0,allocated,observed
school:70998167,8684329,859454,125637,3321237,0,0,allocated,observed
school:75021439,8740779,858751,44652,3340636,0,0,allocated,observed
school:70880611,8583384,1007007,47526,3337456,0,0,allocated,observed
school:62330101,8653441,932879,48390,3336039,0,0,allocated,observed
school:71000763,8722180,858751,46521,3334164,0,0,allocated,observed
school:70841675,9248811,349605,17655,3340249,0,0,allocated,observed
school:70919721,8708606,858751,51453,3329441,0,0,allocated,observed
school:00840246,9257695,335309,16760,3338365,0,0,allocated,observed
school:49753495,8783717,784623,44589,3329782,0,0,allocated,observed
school:71007245,8211261,1232966,211672,3286591,0,0,allocated,observed
school:64125891,8702825,858751,46521,3327429,0,0,allocated,observed
school:60611669,8772339,784623,41919,3325823,0,0,allocated,observed
school:61357090,8688564,858751,47322,3322465,0,0,allocated,observed
school:70695083,8578438,918183,106978,3304824,0,0,allocated,observed
school:60610361,8759770,784623,42453,3321449,0,0,allocated,observed
school:70988218,8515657,961663,119490,3298107,0,0,allocated,observed
school:70107751,8669375,858751,49521,3315788,0,0,allocated,observed
school:71197788,8921112,610179,34680,3316889,0,0,allocated,observed
school:71006435,8734004,784623,44856,3312482,0,0,allocated,observed
school:70940908,8731644,784623,44856,3311661,0,0,allocated,observed
school:70983607,8606938,842155,124770,3288284,0,0,allocated,observed
school:49290266,8687055,772651,110299,3291978,0,0,allocated,observed
school:66289581,9185955,341869,17184,3315683,0,0,allocated,observed
school:71001735,8771985,697546,86770,3295396,0,0,allocated,observed
school:47489791,9136675,377056,19364,3310778,0,0,allocated,observed
school:75027089,8593412,839462,126233,3282640,0,0,allocated,observed
school:71006257,8765052,668911,115956,3283019,0,0,allocated,observed
school:47184370,8658766,786336,100675,3286895,0,0,allocated,observed
school:75034425,8593147,842884,112314,3283738,0,0,allocated,observed
school:63831571,8773510,714072,38832,3301679,0,0,allocated,observed
school:75029804,8544771,865178,143296,3274662,0,0,allocated,observed
school:70299641,8482601,929611,138049,3275450,0,0,allocated,observed
school:70285781,9154466,344577,17272,3305667,0,0,allocated,observed
school:60437944,8664569,812103,39312,3297882,0,0,allocated,observed
school:70993076,8613077,858751,43521,3296196,0,0,allocated,observed
school:70989583,8615424,785326,135672,3271462,0,0,allocated,observed
school:70887926,8562990,839462,123532,3272054,0,0,allocated,observed
school:70659133,8543450,878259,97163,3278755,0,0,allocated,observed
school:60611839,8638983,768027,111328,3273639,0,0,allocated,observed
school:70992606,8545715,828732,139214,3262307,0,0,allocated,observed
school:62537741,8654733,784623,48987,3284896,0,0,allocated,observed
school:70659249,8626043,752259,131021,3263649,0,0,allocated,observed
school:70837601,9131294,328148,16580,3291885,0,0,allocated,observed
school:43378676,8606687,754604,143191,3257729,0,0,allocated,observed
school:70640173,8601096,778032,115046,3263936,0,0,allocated,observed
school:17181186,9107839,342905,17367,3288858,0,0,allocated,observed
school:70978590,8593464,754604,148110,3253128,0,0,allocated,observed
school:60159081,8581358,764818,147636,3252469,0,0,allocated,observed
school:70994986,8634325,784623,44589,3277793,0,0,allocated,observed
school:75022729,8485925,884113,107406,3260773,0,0,allocated,observed
school:75029006,8662193,703904,111480,3259402,0,0,allocated,observed
school:63788110,8622031,784623,42720,3273516,0,0,allocated,observed
school:75029588,8546904,858751,41652,3273168,0,0,allocated,observed
school:70886423,8613173,784623,49458,3270433,0,0,allocated,observed
school:75027526,8613800,784623,48060,3270651,0,0,allocated,observed
school:71011111,8448616,865178,152791,3241200,0,0,allocated,observed
school:75109972,8611066,784623,39516,3269700,0,0,allocated,observed
school:75015595,8484848,847567,115615,3247680,0,0,allocated,observed
school:70986703,8418315,960359,41982,3263779,0,0,allocated,observed
school:75033470,8505828,858751,51453,3258874,0,0,allocated,observed
school:70990301,8537775,754604,145761,3233748,0,0,allocated,observed
school:70821062,8498854,858751,42720,3256446,0,0,allocated,observed
school:63788179,8426048,932879,40050,3256906,0,0,allocated,observed
school:70859957,8643118,689123,53168,3247619,0,0,allocated,observed
school:62930885,8550483,784623,45516,3248617,0,0,allocated,observed
school:44993498,9009003,345616,17622,3255407,0,0,allocated,observed
school:70997152,8440268,839462,117031,3229346,0,0,allocated,observed
school:70982511,8502454,754604,126637,3221457,0,0,allocated,observed
school:70946981,8737890,574244,47352,3240622,0,0,allocated,observed
school:10966331,8552819,707475,106763,3222582,0,0,allocated,observed
school:49181939,8505501,784623,42720,3232963,0,0,allocated,observed
school:75034174,8421195,785326,123234,3203869,0,0,allocated,observed
school:70982961,8515818,690690,115044,3203865,0,0,allocated,observed
school:75005191,8448663,745225,124936,3199473,0,0,allocated,observed
school:75027658,8368841,835275,97708,3203032,0,0,allocated,observed
school:70948305,8410407,754604,146998,3189424,0,0,allocated,observed
school:70877599,8457056,784623,42516,3216105,0,0,allocated,observed
school:49862359,8448304,784623,48924,3213058,0,0,allocated,observed
school:70940053,8446102,784623,51657,3212292,0,0,allocated,observed
school:70984352,8279943,960359,38511,3215625,0,0,allocated,observed
school:70993998,8412830,746397,132132,3187411,0,0,allocated,observed
school:70842515,8614701,600156,55246,3206771,0,0,allocated,observed
school:62330373,8909964,328329,22744,3214926,0,0,allocated,observed
school:70888531,8434437,784623,48186,3208233,0,0,allocated,observed
school:70156026,8437266,784623,39516,3209217,0,0,allocated,observed
school:47011301,8892658,346083,14848,3215081,0,0,allocated,observed
school:71000101,8425585,784623,48720,3205152,0,0,allocated,observed
school:70996903,8387209,767000,108111,3185665,0,0,allocated,observed
school:71011269,8470053,665399,126584,3179138,0,0,allocated,observed
school:70882291,8324496,858751,51720,3195769,0,0,allocated,observed
school:49465571,8320304,858751,50589,3194312,0,0,allocated,observed
school:71000755,8319208,858751,45720,3193930,0,0,allocated,observed
school:72743778,8321002,858751,39249,3194555,0,0,allocated,observed
school:70962537,8860002,329750,25553,3198034,0,0,allocated,observed
school:75006979,8253858,839462,153103,3164475,0,0,allocated,observed
school:70984301,8293710,886231,34710,3194619,0,0,allocated,observed
school:75022311,8244387,859454,131188,3168136,0,0,allocated,observed
school:70875481,8330461,774515,109644,3168532,0,0,allocated,observed
school:70995346,8339932,745225,128345,3161635,0,0,allocated,observed
school:60680539,8236856,786066,202022,3139977,0,0,allocated,observed
school:75023334,8347252,784623,43317,3177893,0,0,allocated,observed
school:72742534,8803462,348406,15310,3184850,0,0,allocated,observed
school:75022621,8201332,859454,136739,3153154,0,0,allocated,observed
school:72550252,8110936,1007007,48783,3173044,0,0,allocated,observed
school:61894249,8262313,858751,40584,3174131,0,0,allocated,observed
school:72074183,8234039,786066,171537,3138996,0,0,allocated,observed
school:60575115,8799542,332712,13904,3178025,0,0,allocated,observed
school:75032945,8768877,358993,15900,3176499,0,0,allocated,observed
school:71012222,8205729,839462,125550,3147727,0,0,allocated,observed
school:49745948,8216854,800013,157105,3137870,0,0,allocated,observed
school:70873771,8210432,840917,106620,3149869,0,0,allocated,observed
school:65081803,8766311,340559,23607,3169191,0,0,allocated,observed
school:75021307,8189415,839462,128496,3142049,0,0,allocated,observed
school:70157375,8232812,858751,40851,3163864,0,0,allocated,observed
school:61357472,8252969,754604,142813,3134636,0,0,allocated,observed
school:75000512,8139198,895685,104447,3144139,0,0,allocated,observed
school:70939403,8340301,699888,90817,3145986,0,0,allocated,observed
school:46773550,8264294,812103,35511,3158586,0,0,allocated,observed
school:70695342,8132705,932879,42453,3154823,0,0,allocated,observed
school:61985589,8269742,737883,118920,3134653,0,0,allocated,observed
school:75023229,8130586,932879,39783,3154086,0,0,allocated,observed
school:06279457,8250969,812103,39846,3153949,0,0,allocated,observed
school:62451421,8358919,622062,147195,3125382,0,0,allocated,observed
school:70926271,8243444,812103,37647,3151330,0,0,allocated,observed
school:75021617,8149347,849583,105396,3131627,0,0,allocated,observed
school:70984514,8224200,746397,133991,3121768,0,0,allocated,observed
school:70983313,8189977,800874,105522,3128817,0,0,allocated,observed
school:66289467,8731578,322586,13206,3150849,0,0,allocated,observed
school:70986487,8311397,665985,115525,3124129,0,0,allocated,observed
school:60077077,8342253,687464,44652,3142341,0,0,allocated,observed
school:49558510,8173569,858751,40317,3143247,0,0,allocated,observed
school:70987149,8146489,886231,38181,3143386,0,0,allocated,observed
school:72742429,8209930,812103,40443,3139667,0,0,allocated,observed
school:48663921,8232820,784623,45390,3138070,0,0,allocated,observed
school:61985228,8702168,334851,17035,3144882,0,0,allocated,observed
school:70990221,8270317,687778,116764,3117417,0,0,allocated,observed
school:60990422,8122415,825215,129804,3113775,0,0,allocated,observed
school:70640203,8159843,798024,114032,3117338,0,0,allocated,observed
school:70944849,8302358,700768,42159,3133088,0,0,allocated,observed
school:70987254,8144430,768027,156901,3101535,0,0,allocated,observed
school:71007903,8135630,761962,176465,3096362,0,0,allocated,observed
school:49181963,8664150,340454,17709,3133602,0,0,allocated,observed
school:70640696,7982141,979226,71205,3118556,0,0,allocated,observed
school:70984697,8119621,858751,45186,3124474,0,0,allocated,observed
school:73184918,7994093,922309,127804,3102908,0,0,allocated,observed
school:71000712,8168518,812103,39312,3125256,0,0,allocated,observed
school:72051566,8673927,324871,13535,3131582,0,0,allocated,observed
school:70695032,8085984,839462,111778,3106055,0,0,allocated,observed
school:75006901,8148138,745225,141373,3094891,0,0,allocated,observed
school:75019086,8170427,784623,41385,3116358,0,0,allocated,observed
school:75125412,8628849,337708,14488,3120362,0,0,allocated,observed
school:75005689,8010863,859454,127152,3086870,0,0,allocated,observed
school:75018705,8225538,700768,41106,3106354,0,0,allocated,observed
school:65265734,8104131,774515,102843,3089768,0,0,allocated,observed
school:71002553,8078126,798094,91412,3088924,0,0,allocated,observed
school:70988030,8069177,835415,37638,3098798,0,0,allocated,observed
school:70882134,8024542,786066,159427,3066092,0,0,allocated,observed
school:70890919,7965056,932879,39249,3096481,0,0,allocated,observed
school:70941921,8190517,700768,46620,3094167,0,0,allocated,observed
school:64628141,8235398,651739,37980,3092723,0,0,allocated,observed
school:70982317,8117392,757943,41970,3088616,0,0,allocated,observed
school:75022508,8055565,764818,115343,3069493,0,0,allocated,observed
school:60555955,8058480,812103,44982,3086963,0,0,allocated,observed
school:48282561,8549329,339316,14795,3093248,0,0,allocated,observed
school:60802707,8226147,638435,45801,3084875,0,0,allocated,observed
school:63788241,8054036,812103,35511,3085416,0,0,allocated,observed
school:70880093,8117424,631794,189852,3044728,0,0,allocated,observed
school:72066661,8534553,336500,17642,3087127,0,0,allocated,observed
school:70984867,8539379,329152,13964,3086248,0,0,allocated,observed
school:71005030,8089343,687834,134128,3054458,0,0,allocated,observed
school:70995109,8005379,778032,109761,3056627,0,0,allocated,observed
school:63155931,8189124,626622,56938,3067879,0,0,allocated,observed
school:70968888,8323109,500116,44828,3070482,0,0,allocated,observed
school:71000097,7938356,886231,37710,3070956,0,0,allocated,observed
school:71008373,8078393,737975,44982,3068096,0,0,allocated,observed
school:60077689,8093268,725867,37620,3069059,0,0,allocated,observed
school:70994978,7923146,879259,52191,3063237,0,0,allocated,observed
school:70698198,8046728,690690,134398,3040621,0,0,allocated,observed
school:70989907,7987892,812103,47982,3062398,0,0,allocated,observed
school:60611481,8080110,662473,118849,3042419,0,0,allocated,observed
school:75001624,8011907,722724,115879,3039651,0,0,allocated,observed
school:46254277,8490579,314211,12846,3064067,0,0,allocated,observed
school:62331698,8493188,309755,12587,3063424,0,0,allocated,observed
school:71005056,7958221,774515,103110,3038992,0,0,allocated,observed
school:65992971,7986714,784623,47589,3052425,0,0,allocated,observed
school:70882398,7995614,728734,93138,3036073,0,0,allocated,observed
school:71001549,7859367,825618,139597,3022375,0,0,allocated,observed
school:70998086,7898287,808692,104996,3030029,0,0,allocated,observed
school:60433361,7944010,812103,38448,3047127,0,0,allocated,observed
school:71005471,7958881,748726,100677,3030247,0,0,allocated,observed
school:63108232,8002709,741576,44877,3043011,0,0,allocated,observed
school:73184586,7996034,690060,111873,3022761,0,0,allocated,observed
school:70156786,8429415,321766,13153,3045411,0,0,allocated,observed
school:70837414,8135787,592062,44027,3037291,0,0,allocated,observed
school:60446170,8004300,700196,71418,3029165,0,0,allocated,observed
school:70280185,8425554,317640,16423,3042632,0,0,allocated,observed
school:73184209,7895076,778032,107711,3018242,0,0,allocated,observed
school:61515892,8424801,312714,15771,3040655,0,0,allocated,observed
school:49459759,7867744,761962,158338,3003138,0,0,allocated,observed
school:67440118,8402926,326412,17077,3037809,0,0,allocated,observed
school:75029782,8024645,650509,86488,3018954,0,0,allocated,observed
school:60610395,7859108,802375,99503,3014196,0,0,allocated,observed
school:75028921,7850359,804618,103260,3011932,0,0,allocated,observed
school:70839425,7884716,744052,126614,3002812,0,0,allocated,observed
school:70880646,7846320,794507,104979,3007008,0,0,allocated,observed
school:70988871,7883561,751490,111958,3004998,0,0,allocated,observed
school:70877637,8001487,687464,38982,3023755,0,0,allocated,observed
school:71013083,7871277,812103,41181,3021816,0,0,allocated,observed
school:47014008,7992021,687464,42783,3020461,0,0,allocated,observed
school:70924261,7917441,761592,37647,3020303,0,0,allocated,observed
school:75018047,7946468,667741,123288,2997745,0,0,allocated,observed
school:75031671,7855676,812103,41715,3016387,0,0,allocated,observed
school:70838437,8369717,314357,19044,3022058,0,0,allocated,observed
school:75005565,7861023,812103,33642,3018248,0,0,allocated,observed
school:75023679,7824594,785326,116050,2996252,0,0,allocated,observed
school:75023911,7910986,705425,105053,2998511,0,0,allocated,observed
school:75048523,7852683,812103,39579,3015346,0,0,allocated,observed
school:70921385,7894908,761592,39783,3012462,0,0,allocated,observed
school:70947562,7915530,737975,38982,3011420,0,0,allocated,observed
school:86594265,7733581,842155,143739,2984356,0,0,allocated,observed
school:71001531,7832723,812103,35244,3008399,0,0,allocated,observed
school:71011544,7821710,812103,38244,3004567,0,0,allocated,observed
school:75000971,7844611,740057,103877,2987465,0,0,allocated,observed
school:60157321,7937915,687464,42516,3001632,0,0,allocated,observed
school:70934363,7877112,737975,41982,2998050,0,0,allocated,observed
school:61222216,7784419,781603,105577,2980975,0,0,allocated,observed
school:72742682,7782272,778698,106658,2979218,0,0,allocated,observed
school:75121841,7843338,761592,42783,2994515,0,0,allocated,observed
school:70947694,7818231,774896,38169,2990408,0,0,allocated,observed
school:72744014,7774438,812103,37176,2988116,0,0,allocated,observed
school:70989923,7790289,784623,46254,2984069,0,0,allocated,observed
school:75026481,7759833,765334,112461,2966758,0,0,allocated,observed
school:75008882,7866900,667700,94313,2970041,0,0,allocated,observed
school:63831287,7782995,784623,45390,2981531,0,0,allocated,observed
school:75019001,7710900,799267,97294,2961538,0,0,allocated,observed
school:47795638,7655762,838572,112820,2956028,0,0,allocated,observed
school:63834715,8247761,318425,13510,2981033,0,0,allocated,observed
school:62331680,8240411,319849,16486,2978971,0,0,allocated,observed
school:62930591,7828775,700768,41547,2968281,0,0,allocated,observed
school:73729027,8247679,297423,11993,2973695,0,0,allocated,observed
school:75026317,7712884,812103,38244,2966696,0,0,allocated,observed
school:08565490,7750715,761592,49788,2962283,0,0,allocated,observed
school:61384453,7831316,687464,40584,2964536,0,0,allocated,observed
school:70996610,7686621,768439,126269,2942361,0,0,allocated,observed
school:70924180,7823140,687464,50181,2961690,0,0,allocated,observed
school:61384666,7755196,761592,41118,2963842,0,0,allocated,observed
school:70984204,7813904,700768,36222,2963106,0,0,allocated,observed
school:75019167,7741705,766584,40791,2960885,0,0,allocated,observed
school:70983453,7800255,654278,100353,2942177,0,0,allocated,observed
school:61989916,7726317,761592,43584,2953792,0,0,allocated,observed
school:62247859,7544098,905913,93680,2940604,0,0,allocated,observed
school:71003541,7581259,849934,117284,2934055,0,0,allocated,observed
school:60159197,7794311,687464,39249,2951658,0,0,allocated,observed
school:75016176,7649412,743569,155165,2920758,0,0,allocated,observed
school:75034492,7716924,761592,34977,2950523,0,0,allocated,observed
school:64243095,7708481,761592,44715,2947586,0,0,allocated,observed
school:75143381,7700059,774896,37965,2949285,0,0,allocated,observed
school:72741686,7699344,720736,103538,2930188,0,0,allocated,observed
school:70944784,7702351,761592,42720,2945452,0,0,allocated,observed
school:70990905,7618339,800439,103325,2929735,0,0,allocated,observed
school:71002588,7654691,812103,37647,2946444,0,0,allocated,observed
school:61385191,7774797,687464,42453,2944867,0,0,allocated,observed
school:47791080,7701736,761592,40380,2945238,0,0,allocated,observed
