institution_id,ico,total_costs_amount,materials_amount,energy_amount,repairs_amount,services_amount,personnel_amount,depreciation_amount,other_costs_amount,basis,certainty,note
school:47487259,47487259,21900469,357392,846124,285239,549847,19565222,0,296645,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47487267,47487267,38432267,887901,1165041,371204,1089112,34139187,0,779822,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47487275,47487275,39330924,803984,1331559,204465,1082893,34698870,0,1209153,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47487283,47487283,52504674,932555,1017704,338048,1191526,48645421,0,379420,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47489791,47489791,14390642,221265,714262,250095,859681,12153365,21192,170782,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47511753,47511753,30861296,581527,715580,125568,4078338,24320423,228965,810895,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47514213,47514213,29426078,1040473,782674,0,1131797,25523217,82352,865565,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47514230,47514230,10140674,1159085,641443,205231,289707,7796220,0,48988,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515597,47515597,39966778,1244043,1315774,939061,1463933,32879053,386652,1738262,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515601,47515601,57424703,1134968,3818386,1755857,4758625,43418324,1368430,1170113,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515767,47515767,39517900,786513,1241487,2284145,2855532,30505325,15408,1829490,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515775,47515775,85380474,1896365,4843483,4660436,2745014,68737598,60652,2436926,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515911,47515911,29430111,2519454,1442269,60343,595681,24176110,55024,581230,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47515996,47515996,38307976,3649632,1821729,219380,1278519,30348227,0,990489,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558130,47558130,30116283,823960,977229,145293,965920,25796089,0,1407792,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558156,47558156,65480265,2204787,2242604,1169393,4088975,54382530,280438,1111538,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558181,47558181,4898150,202818,250241,63905,341968,3985010,0,54208,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558229,47558229,79651275,1947134,4593660,1459578,3884644,66471479,566268,728512,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558407,47558407,47556298,359191,1357694,571444,1667293,38995279,948154,3657243,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558415,47558415,95196107,4739863,6047815,606833,3072031,79289410,357671,1082484,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558458,47558458,33989966,273415,1065310,47853,1321107,30145396,55768,1081117,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47558504,47558504,55945681,2599083,2544327,766593,2580147,42701588,2928190,1825753,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47559217,47559217,61880009,3788657,1376324,2226392,3593643,49362567,208680,1323746,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47559268,47559268,29430423,2240756,1645477,514470,667803,23704407,0,657510,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47559373,47559373,10895634,746050,511562,6310,688800,8940370,0,2542,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47559454,47559454,7144550,511131,198542,28831,246380,6148094,11572,0,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47608579,47608579,134518451,9986500,5602533,1841826,10608987,102708578,1162174,2607853,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47609737,47609737,65643578,1345058,1567421,554377,6592615,54270385,395846,917876,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47609842,47609842,56528266,4471717,1620821,597525,5294146,43257298,305377,981382,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47610140,47610140,16068440,1869463,1046250,130867,1400893,11159749,48757,412461,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47610182,47610182,17094384,1291189,1441587,457959,1359873,12210403,39826,293547,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47610361,47610361,52494222,5625592,2097794,308063,5270890,38110303,385410,696170,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47610425,47610425,44784990,2545957,1475989,946307,4288291,34426513,572283,529650,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47610859,47610859,36591706,897596,1696218,149884,3448738,29232859,163470,1002941,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611014,47611014,55789735,1877162,2608312,279826,5401714,44515189,66072,1041460,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611057,47611057,57910071,2123659,2450783,163259,4972592,46288948,174483,1736347,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611073,47611073,57376842,1918190,2143646,178548,5404143,45239260,487603,2005452,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611171,47611171,74303450,1492220,2943768,194764,5695814,62722920,106656,1147308,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611219,47611219,53659313,3888738,1927916,234778,3990812,42131923,736979,748167,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611332,47611332,79501788,9875609,3665871,5237752,5602296,53259671,1375095,485494,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611383,47611383,9760907,825070,362322,299864,613796,7554102,37304,68449,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611413,47611413,50003081,5228677,4093316,296629,3302670,36400568,269876,411345,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611456,47611456,57858683,4532148,2254210,430006,5045700,44377034,356650,862935,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611570,47611570,14023241,1003594,965871,610462,535837,10333930,480131,93416,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611588,47611588,28523538,1868831,2063471,1226440,1116820,21480689,349727,417560,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611596,47611596,21634595,1623533,1922197,25209,1777009,15817316,80352,388979,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611600,47611600,19446593,1154267,1780133,303007,868602,14934919,278268,127397,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611642,47611642,71343165,4567755,6221850,609796,5021494,53408777,461904,1051589,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611669,47611669,30958245,1856438,978066,488486,2308117,25138712,178516,9910,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611740,47611740,16394112,1451659,580755,314598,1680904,11604425,41208,720563,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611863,47611863,142839035,10381707,5702117,998906,12448990,109305318,1246738,2755259,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611871,47611871,59664949,1217473,3611201,1377166,1983745,50156971,226552,1091841,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611880,47611880,59793871,1306436,1955800,1131412,3526577,50944467,129212,799967,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611898,47611898,64875137,1320632,2986738,156827,4549725,54255319,216566,1389330,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47611928,47611928,70891138,5447028,1979921,1972099,4816720,54935064,430790,1309516,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654236,47654236,36215962,615633,646274,714408,955554,32346505,388675,548913,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654244,47654244,25348044,229777,419279,186885,694756,23512423,10728,294196,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654279,47654279,12015045,679714,683454,155661,896479,9126440,97620,375677,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654325,47654325,16035340,220754,282625,275362,237682,14368154,356172,294591,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654473,47654473,22038779,457201,383361,86139,1884912,18382007,532426,312733,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654546,47654546,52989964,4509909,1663231,1366340,1551153,42818751,125563,955017,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47654597,47654597,19371683,556157,578014,477372,547783,16745494,312185,154678,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47655607,47655607,70309958,5169117,3184606,922483,2922107,55944392,639650,1527603,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47657022,47657022,109128048,12243944,4527673,2087449,3935126,82822745,2308168,1202943,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47657162,47657162,58889626,1640977,1863532,1291392,2001009,49537696,1087790,1467230,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47657189,47657189,89475736,12088092,3604756,1024466,2920190,67483074,1370793,984365,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47657651,47657651,75746458,5436015,3205469,1371917,2732930,60015255,157512,2827360,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47657707,47657707,41515084,757882,1484231,519131,1489561,35582922,0,1681357,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47658088,47658088,27660560,1482646,910373,274025,1140381,22861960,79359,911816,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47658517,47658517,32491875,2518144,1061069,666052,1046235,25178207,689208,1332960,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47659262,47659262,32344678,2163693,1096300,541188,748082,27226268,43358,525789,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47694815,47694815,44610405,3279694,2128992,5737335,1035521,29344298,152676,2931889,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47701412,47701412,47172493,2037033,2072430,549518,2062653,38515175,109134,1826550,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47701617,47701617,9943201,961302,194710,198741,551688,7981804,53056,1900,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47720964,47720964,18415480,230738,324469,114172,563001,16627981,224088,331031,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47721006,47721006,65212737,3378176,3095278,1400811,1784151,51339571,3133417,1081333,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47721472,47721472,25280714,316406,727754,504859,1133369,22251085,185305,161936,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47721499,47721499,18080391,431858,459496,328388,739161,15401568,344156,375764,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47721880,47721880,4757921,151249,125869,11484,210374,4003789,90261,164895,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47722193,47722193,30591597,638664,955494,298007,1290441,26497817,224099,687075,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47722797,47722797,12330567,902187,678192,736112,284697,9338279,268714,122386,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47722801,47722801,7618903,510704,264848,28628,186996,6305993,61800,259934,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723386,47723386,63549490,856051,2797016,1356924,4691955,48455016,1905430,3487098,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723394,47723394,43898935,443973,2740013,681399,1737564,36924178,614544,757264,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723416,47723416,26577849,974953,1478824,1033424,1447858,19895346,936102,811342,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723483,47723483,8741966,962867,605630,224424,552870,6234514,69615,92046,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723505,47723505,63290565,3755313,4004647,1863043,1756242,50105695,286152,1519473,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47723629,47723629,11025464,78443,111121,6884,195231,10065157,34709,533919,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47724978,47724978,22216383,163055,511247,32907,683794,20370061,66649,388670,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47786825,47786825,22441781,494867,757584,204886,1048566,19519059,33216,383603,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47790920,47790920,25038482,2551899,1490365,284868,649230,19238349,34735,789036,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47791080,47791080,21740699,2144582,894330,519296,1020036,16247641,231632,683182,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47791098,47791098,9002364,1044280,465695,373296,409098,6484188,0,225807,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47791101,47791101,8865250,740399,561820,72954,223690,6837299,17744,411344,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47791128,47791128,20174586,2071710,977178,44100,795889,15593852,42567,649290,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47792931,47792931,42618234,3142963,913944,347902,2249903,34862432,393507,707583,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47795603,47795603,24695551,1862052,632591,45102,736646,21248788,79641,90731,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47795620,47795620,24996330,1283406,799095,13739,1039622,21266467,45612,548389,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47795638,47795638,19439626,1369450,1539813,719409,693796,14770972,26424,319762,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47795824,47795824,19729418,524317,1457749,74892,717836,16631847,66036,256741,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47796006,47796006,59177266,1007537,2723331,983333,1998321,49445409,1169024,1850311,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813008,47813008,61062799,5397077,1603908,438942,2124998,50040016,189201,1268657,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813016,47813016,25477763,453679,1020787,51850,1238698,22077362,27818,607569,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813032,47813032,43413815,583661,1492996,485047,960176,38190606,1156432,544897,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813041,47813041,31520375,1093311,401592,237921,1142845,27879549,40746,724411,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813075,47813075,50123065,1033121,2268937,5130155,5243683,32964263,1884289,1598617,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813083,47813083,79655849,1876442,2336114,2434762,6392121,62039938,2178733,2397739,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813091,47813091,32663482,386857,945646,1002986,1710670,26546138,471052,1600133,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813113,47813113,76926573,4774671,3248219,1426672,2714115,60176915,1880820,2705161,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813121,47813121,56082172,635586,1343463,934187,2791706,46896507,2276884,1203839,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813130,47813130,97059704,6131675,3881663,3818762,6886066,68582557,4102504,3656477,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813148,47813148,38476293,341954,1350461,2274263,2670579,30473354,840567,525115,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813164,47813164,7072247,125134,162503,89618,460069,5858217,314775,61931,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813172,47813172,25698260,513212,725261,306011,1267501,22135891,125254,625130,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813199,47813199,14235380,241269,396727,8050,440169,12519842,190378,438945,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813202,47813202,23085762,4207207,1013749,670046,1400448,14795834,707871,290607,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813211,47813211,49394645,531903,980695,450408,923693,45370832,191098,946016,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813237,47813237,12977038,364059,347161,668855,294351,10732343,248877,321392,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813300,47813300,56189733,766282,2347179,930822,2141178,48563911,907181,533180,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813474,47813474,15284784,420834,335321,277738,507757,13463079,155203,124852,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813482,47813482,45727825,1759213,2150467,138316,2072960,36666254,2227894,712721,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813491,47813491,19097913,114249,373119,40091,527111,17580535,44112,418696,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813504,47813504,8801170,199693,0,4550,436072,7626801,20040,514014,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813512,47813512,55706157,979959,1209647,1369008,1234934,49820363,290224,802022,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813539,47813539,25820064,181377,146306,289856,637996,23527242,102264,935023,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813571,47813571,52841430,3740114,3280390,790625,1785134,41915499,492133,837535,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47813598,47813598,11589402,227246,364826,40538,479976,9893159,155760,427897,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47858052,47858052,39513186,424408,937910,784870,1873649,33033067,1491381,967901,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47858311,47858311,40171043,649072,1225618,882242,1786579,33029269,1739197,859066,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47858354,47858354,45511670,897424,961298,380504,2605529,37930914,1263707,1472294,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47861665,47861665,46303840,1199847,1789768,809749,2036429,39020713,390345,1056989,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47863757,47863757,9391345,801759,368220,201306,541598,7283848,43824,150790,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47863765,47863765,23387213,1911643,1181094,60691,508535,18905313,100084,719853,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47863773,47863773,10112394,800610,468469,87996,396693,8170281,35039,153306,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47863781,47863781,20706603,1497204,930389,301920,348837,17485873,22824,119556,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47884941,47884941,67182480,5599170,2453258,1815628,1662211,50860035,4306031,486147,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47885939,47885939,7925511,64284,22602,24959,338520,7388719,135,86292,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47918594,47918594,64729716,4568138,3419856,1031079,1130849,52679691,1081156,818947,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47921242,47921242,35655716,3969529,516681,435611,1246371,28635530,49344,802650,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47921374,47921374,85204168,1223250,1939674,3631868,1095462,75427087,1074690,812137,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922061,47922061,49195251,2914739,2273492,1795028,4023224,35945142,591617,1652009,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922117,47922117,27299267,324465,713877,244650,3350645,21679287,120810,865533,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922206,47922206,79912163,899250,1748020,3836239,3270467,67843274,982073,1332840,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922214,47922214,51734374,4114141,2054683,1268536,1717973,41394388,203926,980727,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922290,47922290,40850374,3452976,1429963,1059631,1627888,32399631,77296,802989,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922303,47922303,71978941,6980685,2662485,2376862,1322647,55096215,1426009,2114038,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922338,47922338,4943353,134523,81659,146761,87065,4409458,0,83887,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922346,47922346,50455057,3453345,1700134,554759,1987225,40452364,1229646,1077584,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922354,47922354,22757983,1850454,1013312,471657,737146,18112266,172670,400478,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922427,47922427,37512941,1711577,2082439,1489170,668869,30114824,1043346,402716,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922435,47922435,28374589,1364230,1413172,2976284,1402497,19576540,942806,699060,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922486,47922486,88370334,1069824,4589361,3390947,2273858,67443561,2104245,7498538,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922494,47922494,60885059,1017282,2463148,1428662,1912024,52390050,654667,1019226,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922516,47922516,73481036,8653018,3566787,1224618,1511174,54508385,1813820,2203234,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922583,47922583,42062496,3714375,1332768,246620,1492100,33314416,113473,1848744,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47922770,47922770,100014368,9505052,4206216,2925657,2236637,77415255,1913658,1811893,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47933810,47933810,65043483,4924415,3013089,1281674,926116,53329660,377074,1191455,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47934409,47934409,86210019,6562088,3043831,722625,3304627,71255137,201205,1120506,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47934581,47934581,15831880,190167,381177,183850,369200,13583163,375958,748365,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47934832,47934832,123677408,14428262,4584917,4725400,2444796,88422838,5409494,3661701,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935391,47935391,29198957,1845020,1723373,754231,890266,21691157,1336755,958155,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935774,47935774,47596840,2373215,519686,917962,2537978,39035289,1620576,592134,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935910,47935910,29757456,1178086,856225,418779,776338,25149944,768367,609717,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935928,47935928,44609296,439900,317082,684949,837659,40497610,1229600,602496,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935936,47935936,25863842,1042438,1086050,178668,1717846,19638268,1690720,509852,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47935952,47935952,53707261,4675984,1849884,3123464,2280320,37718498,2295623,1763488,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:47998121,47998121,59407639,5531033,3626914,74453,1762903,46361576,855378,1195382,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004201,48004201,72183994,5962621,4070176,261956,2632008,58172742,410285,674206,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004219,48004219,41818014,4211908,2235616,136803,1508785,33149500,151502,423900,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004286,48004286,35264296,4042563,669034,2280053,1046105,25714157,976535,535849,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004472,48004472,63984330,2957884,4921650,2446461,1705660,48706596,1565433,1680646,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004511,48004511,75887899,5357764,5315461,763212,2321776,59005453,2167992,956241,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004529,48004529,66749946,4012644,3696052,2926151,2376012,51578466,1211205,949416,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004537,48004537,66796253,4139558,3967672,1023540,2884132,52363595,1325278,1092478,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004545,48004545,38763574,1949552,3400902,1822934,1279418,29165918,459187,685663,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48004693,48004693,81043871,3024753,12767948,2503496,2499508,55525911,3687125,1035130,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132012,48132012,59566223,1533112,2216932,1357212,3450499,48904151,761029,1343288,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132306,48132306,122206179,11443433,5229318,255837,11745464,89800115,1113949,2618063,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132365,48132365,18841740,2167622,1784961,232262,826698,13506780,82442,240975,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132489,48132489,26955569,2377809,1720508,432596,2127146,19336722,351339,609449,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132811,48132811,59911007,971187,1479324,4762063,2382674,45704504,4001658,609597,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132900,48132900,53413172,3470643,4374748,334344,3648300,40405066,204552,975519,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48132926,48132926,63674131,4974770,1585952,1191971,4520378,50246215,189360,965485,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48133035,48133035,59323773,2115757,1771588,3927321,4263309,43326905,2259814,1659079,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48133761,48133761,78472414,5150672,3106865,594438,9184565,59556714,158761,720399,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48133779,48133779,80882787,5330729,4600433,197282,4348257,64362114,614219,1429753,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48133787,48133787,88168261,6764453,3797233,493861,9039386,67357536,327721,388071,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:48133795,48133795,84335809,6742298,2930539,160482,7057447,65101283,557478,1786282,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
