institution_id,amount,basis,certainty,note
school:60117001,57175693,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60117001; amount observed at school, attribution to registered founder inferred"
school:60121602,6320635,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60121602; amount observed at school, attribution to registered founder inferred"
school:60126621,49329149,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126621; amount observed at school, attribution to registered founder inferred"
school:60126639,39432255,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126639; amount observed at school, attribution to registered founder inferred"
school:60126647,58258261,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126647; amount observed at school, attribution to registered founder inferred"
school:60126671,58955902,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126671; amount observed at school, attribution to registered founder inferred"
school:60126698,51017260,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126698; amount observed at school, attribution to registered founder inferred"
school:60126817,76313236,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60126817; amount observed at school, attribution to registered founder inferred"
school:60152885,30925525,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60152885; amount observed at school, attribution to registered founder inferred"
school:60153041,25012798,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153041; amount observed at school, attribution to registered founder inferred"
school:60153237,56503729,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153237; amount observed at school, attribution to registered founder inferred"
school:60153245,73905440,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153245; amount observed at school, attribution to registered founder inferred"
school:60153270,24206005,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153270; amount observed at school, attribution to registered founder inferred"
school:60153296,89347119,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153296; amount observed at school, attribution to registered founder inferred"
school:60153351,22375817,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153351; amount observed at school, attribution to registered founder inferred"
school:60153393,29774022,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60153393; amount observed at school, attribution to registered founder inferred"
school:60154021,44052164,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60154021; amount observed at school, attribution to registered founder inferred"
school:60154691,30615085,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60154691; amount observed at school, attribution to registered founder inferred"
school:60154721,82320833,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60154721; amount observed at school, attribution to registered founder inferred"
school:60154730,43015360,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60154730; amount observed at school, attribution to registered founder inferred"
school:60156228,3567867,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156228; amount observed at school, attribution to registered founder inferred"
school:60156589,12114354,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156589; amount observed at school, attribution to registered founder inferred"
school:60156660,3649499,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156660; amount observed at school, attribution to registered founder inferred"
school:60156678,8131006,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156678; amount observed at school, attribution to registered founder inferred"
school:60156953,51628451,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156953; amount observed at school, attribution to registered founder inferred"
school:60156961,23510085,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60156961; amount observed at school, attribution to registered founder inferred"
school:60157046,41717253,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157046; amount observed at school, attribution to registered founder inferred"
school:60157151,5002616,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157151; amount observed at school, attribution to registered founder inferred"
school:60157160,8914078,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157160; amount observed at school, attribution to registered founder inferred"
school:60157241,13724430,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157241; amount observed at school, attribution to registered founder inferred"
school:60157259,5967138,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157259; amount observed at school, attribution to registered founder inferred"
school:60157275,11267971,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157275; amount observed at school, attribution to registered founder inferred"
school:60157283,4944113,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157283; amount observed at school, attribution to registered founder inferred"
school:60157313,15317660,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157313; amount observed at school, attribution to registered founder inferred"
school:60157321,16761666,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157321; amount observed at school, attribution to registered founder inferred"
school:60157372,7961260,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157372; amount observed at school, attribution to registered founder inferred"
school:60157411,7876804,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157411; amount observed at school, attribution to registered founder inferred"
school:60157488,7958601,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157488; amount observed at school, attribution to registered founder inferred"
school:60157747,11988860,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157747; amount observed at school, attribution to registered founder inferred"
school:60157801,2946154,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157801; amount observed at school, attribution to registered founder inferred"
school:60157941,29204335,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60157941; amount observed at school, attribution to registered founder inferred"
school:60158115,11174674,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158115; amount observed at school, attribution to registered founder inferred"
school:60158247,8519591,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158247; amount observed at school, attribution to registered founder inferred"
school:60158387,40039261,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158387; amount observed at school, attribution to registered founder inferred"
school:60158581,6440044,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158581; amount observed at school, attribution to registered founder inferred"
school:60158701,30007087,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158701; amount observed at school, attribution to registered founder inferred"
school:60158841,29821094,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158841; amount observed at school, attribution to registered founder inferred"
school:60158859,32910941,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158859; amount observed at school, attribution to registered founder inferred"
school:60158883,6709596,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158883; amount observed at school, attribution to registered founder inferred"
school:60158964,10007283,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158964; amount observed at school, attribution to registered founder inferred"
school:60158981,52116837,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158981; amount observed at school, attribution to registered founder inferred"
school:60158999,64025917,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60158999; amount observed at school, attribution to registered founder inferred"
school:60159014,11595831,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159014; amount observed at school, attribution to registered founder inferred"
school:60159022,75510847,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159022; amount observed at school, attribution to registered founder inferred"
school:60159049,12403121,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159049; amount observed at school, attribution to registered founder inferred"
school:60159065,72295626,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159065; amount observed at school, attribution to registered founder inferred"
school:60159081,18029493,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159081; amount observed at school, attribution to registered founder inferred"
school:60159090,5429040,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159090; amount observed at school, attribution to registered founder inferred"
school:60159111,9238030,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159111; amount observed at school, attribution to registered founder inferred"
school:60159138,25116005,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159138; amount observed at school, attribution to registered founder inferred"
school:60159146,17313671,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159146; amount observed at school, attribution to registered founder inferred"
school:60159154,68368773,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159154; amount observed at school, attribution to registered founder inferred"
school:60159197,15738890,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60159197; amount observed at school, attribution to registered founder inferred"
school:60232722,52010582,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60232722; amount observed at school, attribution to registered founder inferred"
school:60232731,40604655,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60232731; amount observed at school, attribution to registered founder inferred"
school:60232749,48459880,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60232749; amount observed at school, attribution to registered founder inferred"
school:60232765,9336291,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60232765; amount observed at school, attribution to registered founder inferred"
school:60232790,5586002,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60232790; amount observed at school, attribution to registered founder inferred"
school:60252511,45608812,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252511; amount observed at school, attribution to registered founder inferred"
school:60252537,58660273,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252537; amount observed at school, attribution to registered founder inferred"
school:60252570,25509371,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252570; amount observed at school, attribution to registered founder inferred"
school:60252600,32192761,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252600; amount observed at school, attribution to registered founder inferred"
school:60252758,26844298,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252758; amount observed at school, attribution to registered founder inferred"
school:60252766,45811156,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60252766; amount observed at school, attribution to registered founder inferred"
school:60254190,47200643,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60254190; amount observed at school, attribution to registered founder inferred"
school:60254238,17191942,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60254238; amount observed at school, attribution to registered founder inferred"
school:60254301,20216509,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60254301; amount observed at school, attribution to registered founder inferred"
school:60275839,46674945,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60275839; amount observed at school, attribution to registered founder inferred"
school:60275863,14605150,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60275863; amount observed at school, attribution to registered founder inferred"
school:60275871,12807948,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60275871; amount observed at school, attribution to registered founder inferred"
school:60275880,9615668,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60275880; amount observed at school, attribution to registered founder inferred"
school:60275898,20004889,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60275898; amount observed at school, attribution to registered founder inferred"
school:60336251,83523491,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60336251; amount observed at school, attribution to registered founder inferred"
school:60336269,35807075,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60336269; amount observed at school, attribution to registered founder inferred"
school:60336293,43061054,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60336293; amount observed at school, attribution to registered founder inferred"
school:60337320,42504915,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60337320; amount observed at school, attribution to registered founder inferred"
school:60337346,15679372,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60337346; amount observed at school, attribution to registered founder inferred"
school:60337389,11649908,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60337389; amount observed at school, attribution to registered founder inferred"
school:60338571,43495385,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60338571; amount observed at school, attribution to registered founder inferred"
school:60338598,67936381,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60338598; amount observed at school, attribution to registered founder inferred"
school:60339381,54816506,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60339381; amount observed at school, attribution to registered founder inferred"
school:60341661,24009845,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60341661; amount observed at school, attribution to registered founder inferred"
school:60341742,30380199,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60341742; amount observed at school, attribution to registered founder inferred"
school:60341777,25020410,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60341777; amount observed at school, attribution to registered founder inferred"
school:60341793,36437934,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60341793; amount observed at school, attribution to registered founder inferred"
school:60341807,47614393,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60341807; amount observed at school, attribution to registered founder inferred"
school:60370432,38836847,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60370432; amount observed at school, attribution to registered founder inferred"
school:60371668,17773801,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371668; amount observed at school, attribution to registered founder inferred"
school:60371676,12876883,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371676; amount observed at school, attribution to registered founder inferred"
school:60371684,97985862,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371684; amount observed at school, attribution to registered founder inferred"
school:60371714,28343830,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371714; amount observed at school, attribution to registered founder inferred"
school:60371731,63082557,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371731; amount observed at school, attribution to registered founder inferred"
school:60371749,59605403,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371749; amount observed at school, attribution to registered founder inferred"
school:60371757,51507383,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371757; amount observed at school, attribution to registered founder inferred"
school:60371790,96504920,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60371790; amount observed at school, attribution to registered founder inferred"
school:60417986,9868553,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60417986; amount observed at school, attribution to registered founder inferred"
school:60418427,35286742,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418427; amount observed at school, attribution to registered founder inferred"
school:60418435,58972306,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418435; amount observed at school, attribution to registered founder inferred"
school:60418451,88814690,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418451; amount observed at school, attribution to registered founder inferred"
school:60418460,71080137,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418460; amount observed at school, attribution to registered founder inferred"
school:60418494,28632621,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418494; amount observed at school, attribution to registered founder inferred"
school:60418567,43917638,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418567; amount observed at school, attribution to registered founder inferred"
school:60418575,56533278,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418575; amount observed at school, attribution to registered founder inferred"
school:60418583,43711301,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418583; amount observed at school, attribution to registered founder inferred"
school:60418591,66898605,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418591; amount observed at school, attribution to registered founder inferred"
school:60418613,48049092,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60418613; amount observed at school, attribution to registered founder inferred"
school:60419164,22400581,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60419164; amount observed at school, attribution to registered founder inferred"
school:60433230,121668159,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433230; amount observed at school, attribution to registered founder inferred"
school:60433248,36969016,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433248; amount observed at school, attribution to registered founder inferred"
school:60433256,73507573,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433256; amount observed at school, attribution to registered founder inferred"
school:60433272,61054311,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433272; amount observed at school, attribution to registered founder inferred"
school:60433281,56462050,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433281; amount observed at school, attribution to registered founder inferred"
school:60433299,61747547,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433299; amount observed at school, attribution to registered founder inferred"
school:60433302,85673933,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433302; amount observed at school, attribution to registered founder inferred"
school:60433329,60876846,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433329; amount observed at school, attribution to registered founder inferred"
school:60433337,74791189,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433337; amount observed at school, attribution to registered founder inferred"
school:60433345,88648412,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433345; amount observed at school, attribution to registered founder inferred"
school:60433361,20907744,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433361; amount observed at school, attribution to registered founder inferred"
school:60433370,13666274,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60433370; amount observed at school, attribution to registered founder inferred"
school:60434651,61861865,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60434651; amount observed at school, attribution to registered founder inferred"
school:60435216,81135245,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435216; amount observed at school, attribution to registered founder inferred"
school:60435348,58702849,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435348; amount observed at school, attribution to registered founder inferred"
school:60435500,51289731,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435500; amount observed at school, attribution to registered founder inferred"
school:60435640,29928750,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435640; amount observed at school, attribution to registered founder inferred"
school:60435674,85771269,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435674; amount observed at school, attribution to registered founder inferred"
school:60435909,33335830,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435909; amount observed at school, attribution to registered founder inferred"
school:60435917,59132006,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60435917; amount observed at school, attribution to registered founder inferred"
school:60436093,49157707,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436093; amount observed at school, attribution to registered founder inferred"
school:60436107,19416651,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436107; amount observed at school, attribution to registered founder inferred"
school:60436115,62802759,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436115; amount observed at school, attribution to registered founder inferred"
school:60436123,87680071,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436123; amount observed at school, attribution to registered founder inferred"
school:60436140,58912976,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436140; amount observed at school, attribution to registered founder inferred"
school:60436166,59782331,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436166; amount observed at school, attribution to registered founder inferred"
school:60436221,67497058,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436221; amount observed at school, attribution to registered founder inferred"
school:60436735,65764344,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60436735; amount observed at school, attribution to registered founder inferred"
school:60437073,56209325,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437073; amount observed at school, attribution to registered founder inferred"
school:60437189,66152094,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437189; amount observed at school, attribution to registered founder inferred"
school:60437197,41695708,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437197; amount observed at school, attribution to registered founder inferred"
school:60437910,78329493,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437910; amount observed at school, attribution to registered founder inferred"
school:60437928,8019481,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437928; amount observed at school, attribution to registered founder inferred"
school:60437936,19021101,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437936; amount observed at school, attribution to registered founder inferred"
school:60437944,20518206,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437944; amount observed at school, attribution to registered founder inferred"
school:60437961,6721044,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60437961; amount observed at school, attribution to registered founder inferred"
school:60444509,40482591,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60444509; amount observed at school, attribution to registered founder inferred"
school:60444916,36421692,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60444916; amount observed at school, attribution to registered founder inferred"
school:60445475,70647210,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60445475; amount observed at school, attribution to registered founder inferred"
school:60445939,69672106,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60445939; amount observed at school, attribution to registered founder inferred"
school:60446005,65856892,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446005; amount observed at school, attribution to registered founder inferred"
school:60446161,46342048,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446161; amount observed at school, attribution to registered founder inferred"
school:60446170,14484960,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446170; amount observed at school, attribution to registered founder inferred"
school:60446218,46916536,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446218; amount observed at school, attribution to registered founder inferred"
school:60446234,76174601,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446234; amount observed at school, attribution to registered founder inferred"
school:60446242,54377349,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446242; amount observed at school, attribution to registered founder inferred"
school:60446633,11818240,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446633; amount observed at school, attribution to registered founder inferred"
school:60446714,22519075,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446714; amount observed at school, attribution to registered founder inferred"
school:60446889,20694727,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60446889; amount observed at school, attribution to registered founder inferred"
school:60447354,30236349,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60447354; amount observed at school, attribution to registered founder inferred"
school:60447869,20783666,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60447869; amount observed at school, attribution to registered founder inferred"
school:60449004,61926601,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60449004; amount observed at school, attribution to registered founder inferred"
school:60459085,68371905,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60459085; amount observed at school, attribution to registered founder inferred"
school:60460041,30141719,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60460041; amount observed at school, attribution to registered founder inferred"
school:60460318,43247203,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60460318; amount observed at school, attribution to registered founder inferred"
school:60460784,69571960,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60460784; amount observed at school, attribution to registered founder inferred"
school:60460865,83182386,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60460865; amount observed at school, attribution to registered founder inferred"
school:60461101,24107955,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461101; amount observed at school, attribution to registered founder inferred"
school:60461675,57002497,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461675; amount observed at school, attribution to registered founder inferred"
school:60461683,15317672,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461683; amount observed at school, attribution to registered founder inferred"
school:60461713,67463327,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461713; amount observed at school, attribution to registered founder inferred"
school:60461811,47344831,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461811; amount observed at school, attribution to registered founder inferred"
school:60461837,51825135,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461837; amount observed at school, attribution to registered founder inferred"
school:60461845,50848769,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461845; amount observed at school, attribution to registered founder inferred"
school:60461853,42843543,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461853; amount observed at school, attribution to registered founder inferred"
school:60461969,28364644,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60461969; amount observed at school, attribution to registered founder inferred"
school:60545267,96314636,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60545267; amount observed at school, attribution to registered founder inferred"
school:60545941,50618009,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60545941; amount observed at school, attribution to registered founder inferred"
school:60545976,57668059,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60545976; amount observed at school, attribution to registered founder inferred"
school:60545984,85872740,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60545984; amount observed at school, attribution to registered founder inferred"
school:60545992,160795783,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60545992; amount observed at school, attribution to registered founder inferred"
school:60552255,230802029,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60552255; amount observed at school, attribution to registered founder inferred"
school:60555106,4827015,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60555106; amount observed at school, attribution to registered founder inferred"
school:60555122,8865749,realized,inferred,"MONITOR VYKZZ account 672/673 public-transfer revenue for school IČO 60555122; amount observed at school, attribution to registered founder inferred"
