institution_id,programme,project_name,amount,basis,certainty
school:70887403,Integrovaný regionální operační program,"Rekonstrukce učebny přírodopisu v ZŠ M. Choceňského, Choceň",1963353,allocated,observed
school:70888353,Integrovaný regionální operační program,Modernizace odborné učebny ZŠ Borohrádek,1496612,allocated,observed
school:70983232,Integrovaný regionální operační program,Modernizace multimediální učebny v ZŠ Jílovice,1999146,allocated,observed
school:00583367,Integrovaný regionální operační program,"Vybavení učeben interaktivními tabulemi, modernizace učebny - ICT",1990200,allocated,observed
school:00583766,Integrovaný regionální operační program,Modernizace školy - ZŠ Benešov nad Černou,1999996,allocated,observed
school:70932085,Integrovaný regionální operační program,"Výstavba venkovní učebny - Základní škola Jaroměř - Josefov, Vodárenská 370, okres Náchod",1100000,allocated,observed
school:75016273,Integrovaný regionální operační program,Modernizace přírodovědné učebny v ZŠ V. Hejny v Červeném Kostelci,748259,allocated,observed
school:70944164,Integrovaný regionální operační program,Modernizace počítačové učebny a její proměna na multifunkční učebnu,3998527,allocated,observed
school:70986126,Integrovaný regionální operační program,"Vzdělání má zelenou - Masarykova jubilejní základní škola a mateřská škola, Černilov",1992063,allocated,observed
school:60884541,Integrovaný regionální operační program,Infrastruktura ZŠ ve vazbě na odborné učebny,1986726,allocated,observed
school:70157332,Integrovaný regionální operační program,Venkovní učebna při ZŠ Gutha-Jarkovského v Kostelci nad Orlicí,1994168,allocated,observed
school:70999392,Integrovaný regionální operační program,Počítačová učebna v ZŠ Lípa nad Orlicí,1329599,allocated,observed
school:70188874,Integrovaný regionální operační program,Modernizace učebny zeměpisu - Základní škola a mateřská škola Častolovice,1092455,allocated,observed
school:70888248,Integrovaný regionální operační program,Vybudování nové učebny informatiky a rekonstrukce a dovybavení školní knihovny,2000000,allocated,observed
school:07309309,Integrovaný regionální operační program,Dílny,2000000,allocated,observed
school:72745096,Integrovaný regionální operační program,Polytechnická dílna v Masarykově ZŠ a MŠ Žalhostice,1999694,allocated,observed
school:70987173,Integrovaný regionální operační program,"Zkvalitnění zázemí pro výuku klíčových kompetencí v ZŠ Dolany, venkovní učebna",800000,allocated,observed
school:70944938,Integrovaný regionální operační program,Vybudování odborné učebny pro badatelskou výuku,865302,allocated,observed
school:68543972,Integrovaný regionální operační program,Vybavení odborných učeben ZŠ Netolice,919571,allocated,observed
school:70981329,Integrovaný regionální operační program,Infrastruktura přístavby ZŠ Česká Bělá,1228000,allocated,observed
school:75019639,Integrovaný regionální operační program,Cvičná kuchyňka ZŠ Liběšice,3499870,allocated,observed
school:75017415,Integrovaný regionální operační program,Modernizace učebny fyziky a chemie a modernizace učebny přírodovědy,2860000,allocated,observed
school:00583707,Integrovaný regionální operační program,Školní kuchyňka v novém,856000,allocated,observed
school:62690973,Integrovaný regionální operační program,Polytechnické dílny na Základní škole Třebechovice pod Orebem,1947303,allocated,observed
school:72745126,Integrovaný regionální operační program,Konektivita a zázemí pro rozvoj KK v ZŠ a MŠ Ploskovice,1000000,allocated,observed
school:70989711,Integrovaný regionální operační program,Investice do odborných učeben ZŠ Zlonice,1990000,allocated,observed
school:71008934,Integrovaný regionální operační program,Rozvoj polytechniky na ZŠ Vraclav,749000,allocated,observed
school:75017105,Integrovaný regionální operační program,Modernizace IT v ZŠ Albrechtice,985438,allocated,observed
school:49123645,Integrovaný regionální operační program,Modernizace odborné učebny ZŠ Lipenec,2496222,allocated,observed
school:49123645,Integrovaný regionální operační program,Konektivita na ZŠ Lipenec,2498020,allocated,observed
school:49123645,Integrovaný regionální operační program,Vybudování multimediální učebny ZŠ Lipenec,2495742,allocated,observed
school:75023296,Integrovaný regionální operační program,Rozvoj odborného vzdělávání v ZŠ Těšany,2942714,allocated,observed
school:62860666,Integrovaný regionální operační program,Učebna IVT a jazyků,750000,allocated,observed
school:49328271,Integrovaný regionální operační program,"Modernizace odborných učeben ZŠ Svitavy, náměstí Míru 73",5000000,allocated,observed
school:48452688,Integrovaný regionální operační program,Multimediální učebna ZŠ Klobouky u Brna,1999999,allocated,observed
school:70698368,Integrovaný regionální operační program,Modernizace školní družiny ZŠ Chbany,2493121,allocated,observed
school:75020378,Integrovaný regionální operační program,Rekonstrukce učebny cizích jazyků na ZŠ Klenovice na Hané,803538,allocated,observed
school:72743395,Integrovaný regionální operační program,Modernizace kmenových učeben ZŠ Řehlovice,2599759,allocated,observed
school:48327191,Integrovaný regionální operační program,Modernizace učebny IT v ZŠ Staré Sedliště,2705891,allocated,observed
school:60884835,Integrovaný regionální operační program,"Výstavba venkovní učebny a rekonstrukce školního skleníku - Základní škola Rychnov nad Kněžnou, Masarykova 563",1200000,allocated,observed
school:70985979,Integrovaný regionální operační program,Jazyková učebna ZŠ Hněvotín,1000000,allocated,observed
school:71005790,Integrovaný regionální operační program,Učebna Informatiky ZŠ Těšetice,1050000,allocated,observed
school:70941611,Integrovaný regionální operační program,Modernizace ICT učebny a posílení vnitřní konektivity,1050000,allocated,observed
school:00852589,Integrovaný regionální operační program,"Modernizace a vybavení učebny fyziky a chemie v ZŠ Město Albrechtice, okres Bruntál",2875237,allocated,observed
school:00852538,Integrovaný regionální operační program,Modernizace odborné výuky na ZŠ Třemešná a konektivita školy,3009085,allocated,observed
school:49328255,Integrovaný regionální operační program,Polytechnické dílny - Laboratoř kreativity,5200000,allocated,observed
school:49939840,Integrovaný regionální operační program,Modernizace odborné učebny v ZŠ Bzenec,2999846,allocated,observed
school:60610441,Integrovaný regionální operační program,ZŠ Královské Poříčí - ICT odborná učebna,1000000,allocated,observed
school:49087011,Integrovaný regionální operační program,Modernizace ICT učebny v ZŠ Osek,1995604,allocated,observed
school:00852490,Integrovaný regionální operační program,Venkovní odborná učebna,950000,allocated,observed
school:75015498,Integrovaný regionální operační program,Vytvoření prostor odborných učeben a školní družiny,1000000,allocated,observed
school:62812947,Integrovaný regionální operační program,Rekonstrukce odborné učebny a kabinetu v Masarykově ZŠ Ždánice,3000000,allocated,observed
school:75016737,Integrovaný regionální operační program,Zkvalitnění vzdělávací infrastruktury v ZŠ Dolní Újezd,1684211,allocated,observed
school:75001055,Integrovaný regionální operační program,Modernizace ZŠ Sepekov,2000000,allocated,observed
school:71000364,Integrovaný regionální operační program,Modernizace IT učebny,2000000,allocated,observed
school:70993998,Integrovaný regionální operační program,Modernizace školy,2000000,allocated,observed
school:60869780,Integrovaný regionální operační program,Modernizace ZŠ Bernartice,2000000,allocated,observed
school:70986274,Integrovaný regionální operační program,Vzděláváme pro 21. století - modernizace odborných učeben a školní družiny,1962723,allocated,observed
school:62787209,Integrovaný regionální operační program,Polytechnická učebna,1947931,allocated,observed
school:70838976,Integrovaný regionální operační program,Vybudování venkovní učebny ZŠ a MŠ Horní Jiřetín,2000000,allocated,observed
school:61357430,Integrovaný regionální operační program,Školní cvičná kuchyňka ZŠ Měcholupy,2500000,allocated,observed
school:61357332,Integrovaný regionální operační program,Ateliér a umělecká dílna ZŠ Jižní v Žatci,2500000,allocated,observed
school:70880298,Integrovaný regionální operační program,Modernizace učebny ICT ZŠ Lom,2997489,allocated,observed
school:71000381,Integrovaný regionální operační program,Rekonstrukce dílen na 1. ZŠ T.G. Masaryka Milevsko,2000000,allocated,observed
school:70938318,Integrovaný regionální operační program,"IROP ZŠ a MŠ Sezimovo Ústí, 9. května 489",999999,allocated,observed
school:61357332,Integrovaný regionální operační program,Cvičná žákovská kuchyně ZŠ Jižní v Žatci,2500000,allocated,observed
school:61357421,Integrovaný regionální operační program,"Čtenářská dílna ZŠ Žatec, Komenského alej 749",1000000,allocated,observed
school:46764747,Integrovaný regionální operační program,Modernizace cvičné kuchyňky a robotické polytechnické dílny ZŠ Vroutek,1500000,allocated,observed
school:60275839,Integrovaný regionální operační program,"Modernizace polytechnické učebny ZŠ Žatec, Petra Bezruče 2000",1500000,allocated,observed
school:46764747,Integrovaný regionální operační program,Modernizace školní družiny ZŠ Vroutek,1500000,allocated,observed
school:60275839,Integrovaný regionální operační program,"Modernizace školní družiny ZŠ Žatec, Petra Bezruče 2000",1500000,allocated,observed
school:61357120,Integrovaný regionální operační program,"Obnova IT techniky ZŠ Žatec, nám. 28. října 1019",1500000,allocated,observed
school:70640181,Integrovaný regionální operační program,Využití podkrovních prostor pro vybudování PC učebny a místnosti pro činnost zájmových útvarů,1483544,allocated,observed
school:61234125,Integrovaný regionální operační program,Vybudování venkovní učebny a zajištění bezbariérového WC v ZŠ Rudoltice,1794984,allocated,observed
school:61234176,Integrovaný regionální operační program,Modernizace učebny informatiky ZŠ Smetany Lanškroun,2000000,allocated,observed
school:71012117,Integrovaný regionální operační program,Modernizace učebny chemie v ZŠ a MŠ Třebenice,1999983,allocated,observed
school:14618575,Integrovaný regionální operační program,Modernizace učebny cizích jazyků,1726980,allocated,observed
school:61357472,Integrovaný regionální operační program,"Multimediální učebna cizích jazyků a ICT na Základní škole Panenský Týnec, okres Louny",6000000,allocated,observed
school:00852627,Integrovaný regionální operační program,Vybavení odborné učebny přírodovědných předmětů,992200,allocated,observed
school:75026236,Integrovaný regionální operační program,Multimediální učebna ZŠ Lichnov,1500000,allocated,observed
school:75017164,Integrovaný regionální operační program,Modernizace počítačové učebny a školních dílen ZŠ a MŠ Damníkov,1452204,allocated,observed
school:14618141,Integrovaný regionální operační program,Rekonstrukce učebny fyziky,783240,allocated,observed
school:70982571,Integrovaný regionální operační program,Vybavení Základní školy Partutovice,572450,allocated,observed
school:60611014,Integrovaný regionální operační program,Rekonstrukce dílen ZŠ Kaznějov,2500000,allocated,observed
school:70833648,Integrovaný regionální operační program,Modernizace učebny fyziky,2732564,allocated,observed
school:70924538,Integrovaný regionální operační program,Venku v novém kabátě,604432,allocated,observed
school:62060449,Integrovaný regionální operační program,Učebna pro výuku přírodních věd a digitálních technologií,2551356,allocated,observed
school:70887489,Integrovaný regionální operační program,Modernizace učeben přírodních věd na ZŠ Jistebnice,2035001,allocated,observed
school:68247630,Integrovaný regionální operační program,Nová učebna cizích jazyků a ICT,1679751,allocated,observed
school:49459708,Integrovaný regionální operační program,"Rekonstrukce odborných učeben a kabinetu na ZŠ Tišnov, Smíškova.",5000000,allocated,observed
school:46271180,Integrovaný regionální operační program,"Odborné třídy a pracoviště ZŠ Vyškov, Tyršova 4",1942580,allocated,observed
school:70284725,Integrovaný regionální operační program,1. základní škola Nové Město na Moravě - Modernizace vybavení školy,1498000,allocated,observed
school:71009761,Integrovaný regionální operační program,Modernizace učebny a nákup nového vybavení ZŠ Dolní Lánov,1295269,allocated,observed
school:70990701,Integrovaný regionální operační program,Multifunkční učebna robotiky a ICT,1921934,allocated,observed
school:71004637,Integrovaný regionální operační program,Vybudování přírodovědně zaměřené multifunkční učebny včetně vybavení,3849989,allocated,observed
school:48897400,Integrovaný regionální operační program,Modernizace vybavení odborných učeben a zázemí školy,2498204,allocated,observed
school:71005889,Integrovaný regionální operační program,Modernizace odborných učeben v ZŠ a MŠ Horská Vrchlabí,1340964,allocated,observed
school:75017032,Integrovaný regionální operační program,Modernizace multimediální učebny v ZŠ a MŠ Svoboda nad Úpou,3000000,allocated,observed
school:70983313,Integrovaný regionální operační program,Přístavba a stavební úpravy ZŠ v Dolních Studénkách,3000000,allocated,observed
school:70947163,Integrovaný regionální operační program,"Rekonstrukce a modernizace učeben na multimediální a polytechnické učebny ZŠ Vrchlabí, nám. Míru",2571666,allocated,observed
school:71004491,Integrovaný regionální operační program,Vybudování odborné učebny - přírodní vědy a cizí jazyky,3000000,allocated,observed
school:70989991,Integrovaný regionální operační program,Venkovní vzdělávací koutek v atriu ZŠ Osík,1399172,allocated,observed
school:60611201,Integrovaný regionální operační program,Modernizace odborné učebny v ZŠ Zbůch,2499732,allocated,observed
school:70885966,Integrovaný regionální operační program,"Obnova odborných učeben pro přírodovědné vzdělávání, modernizace školního poradenského pracoviště, družiny a kabinetů",3000000,allocated,observed
school:70994285,Integrovaný regionální operační program,Modernizace školní družiny a odborné učebny v ZŠ a MŠ Cehnice,2500000,allocated,observed
school:75006316,Integrovaný regionální operační program,Modernizace odborných učeben MZŠ Zruč-Senec,2500000,allocated,observed
school:62077520,Integrovaný regionální operační program,Zkvalitnění konektivity ZŠ Benešov,2581632,allocated,observed
school:75024161,Integrovaný regionální operační program,Vybavení odborné učebny a školní družiny ZŠ Jabloňany,762561,allocated,observed
school:70941572,Integrovaný regionální operační program,Odborná učebna přírodopisu včetně laboratoře v 2. ZŠ Napajedla,2399998,allocated,observed
school:71001298,Integrovaný regionální operační program,Rekonstrukce školy,1769855,allocated,observed
school:47884941,Integrovaný regionální operační program,Moderní učebna pro výuku cizích jazyků,2316500,allocated,observed
school:71011111,Integrovaný regionální operační program,Moderní výuka informatiky,1258610,allocated,observed
school:70980772,Integrovaný regionální operační program,Modernizace IT učebny v ZŠ Bartošovice,4499384,allocated,observed
school:62072951,Integrovaný regionální operační program,Rekonstrukce odborných učeben a kabinetů na ZŠ Lomnice,3272138,allocated,observed
school:70942129,Integrovaný regionální operační program,Polyfunkční učebna,2483937,allocated,observed
school:08687463,Integrovaný regionální operační program,Modernizace kmenové učebny ZŠ,570000,allocated,observed
school:75027003,Integrovaný regionální operační program,Modernizace odborné učebny fyziky a chemie,3904319,allocated,observed
school:45215359,Integrovaný regionální operační program,Rekonstrukce vedlejší budovy školy,4497700,allocated,observed
school:70940185,Integrovaný regionální operační program,ZŠ Čestice - vybavení odborných učeben a školní družiny,2499000,allocated,observed
school:70983950,Integrovaný regionální operační program,Venkovní učebna,1500000,allocated,observed
school:72545461,Integrovaný regionální operační program,Stavební úpravy učebny fyziky a chemie,1049950,allocated,observed
school:70972150,Integrovaný regionální operační program,Venkovní (odborná) učebna,700000,allocated,observed
school:47694815,Integrovaný regionální operační program,Modernizace výukového zázemí školy,8999770,allocated,observed
school:75000601,Integrovaný regionální operační program,Modernizace učebny informatiky a přírodních věd v ZŠ Chotoviny,2475000,allocated,observed
school:70987025,Integrovaný regionální operační program,Modernizace učebny informatiky a digitálních technologií ZŠ a MŠ Dub nad Moravou,2000000,allocated,observed
school:75020009,Integrovaný regionální operační program,Modernizace PC učebny a zajištění bezbariérovosti v ZŠ Kněždub,1369739,allocated,observed
school:72554304,Integrovaný regionální operační program,"Podpora digitálních technologií a alternativní výuky v ZŠ, modernizace školní družiny",1380253,allocated,observed
school:49156080,Integrovaný regionální operační program,Učebna jazyků ZŠ Slušovice,730000,allocated,observed
school:00582841,Integrovaný regionální operační program,Učebna informatiky a robotiky a zajištění bezbariérovosti,2000000,allocated,observed
school:61904147,Integrovaný regionální operační program,Modernizace odborných učeben na ZŠ J. J. Ryby Rožmitál p. Tř.,999380,allocated,observed
school:70985855,Integrovaný regionální operační program,Modernizace odborných učeben v Masarykově ZŠ Kunvald,2498450,allocated,observed
school:49314629,Integrovaný regionální operační program,Revitalizace odborné učebny chemie/biologie a rekonstrukce zázemí pro učitele 1.stupně,898800,allocated,observed
school:75017890,Integrovaný regionální operační program,Modernizace cvičné žákovské kuchyně a kopírovací centrum,858140,allocated,observed
school:61631485,Integrovaný regionální operační program,"Vybudování venkovní učebny v ZŠ Václava Havla, Poděbrady",1199993,allocated,observed
school:70154520,Integrovaný regionální operační program,"Modernizace odborné učebny Fy a CH, přípravny CH a kabinetů - ZŠ Na Lukách Polička",4829292,allocated,observed
school:69561656,Integrovaný regionální operační program,"Moderně, bezpečně a hravě",1485000,allocated,observed
school:00582786,Integrovaný regionální operační program,Modernizace vnitřní konektivity na ZŠ Soběslav,1991270,allocated,observed
school:47074299,Integrovaný regionální operační program,Nákup vybavení do učebny fyziky pro zkvalitnění vzdělávání.,611062,allocated,observed
school:75022451,Integrovaný regionální operační program,Modernizace vybavení odborné učebny informatiky ZŠ Olbramovice,995100,allocated,observed
school:49156616,Integrovaný regionální operační program,ZŠ Gabry a Málinky - Modernizace odborné učebny,2797340,allocated,observed
school:70991766,Integrovaný regionální operační program,Konektivita školy a modernizace vybavení Základní školy Františka Křižíka Bechyně,2000000,allocated,observed
school:70991723,Integrovaný regionální operační program,Modernizace jazykové učebny a zajištění konektivity na ZŠ Školní 293,2000000,allocated,observed
school:70938326,Integrovaný regionální operační program,Celoroční učebna pro 10 dětí,5000000,allocated,observed
school:49418823,Integrovaný regionální operační program,Venkovní učebna,2953200,allocated,observed
school:75030276,Integrovaný regionální operační program,Modernizace kmenové třídy ZŠ Vysoký Chlumec,1599415,allocated,observed
school:61631981,Integrovaný regionální operační program,Praktická výuka v Dymokurech,1983064,allocated,observed
school:63834243,Integrovaný regionální operační program,"ZŠ Bezručova, pořízení vybavení učeben pro rozvoj digitálních kompetencí",2499948,allocated,observed
school:73184985,Integrovaný regionální operační program,DIGITÁLNÍ TECHNOLOGIE ZŠ ŠKOLNÍ 246  MĚSTO PETŘVALD,2350416,allocated,observed
school:43509541,Integrovaný regionální operační program,Venkovní učebna Masarykovy základní školy Polička,4999039,allocated,observed
school:75000491,Integrovaný regionální operační program,ZŠ Nová Bystřice - Jazyková ICT učebna,1980000,allocated,observed
school:75000491,Integrovaný regionální operační program,ZŠ Nová Bystřice - Nová učebna robotiky,1950000,allocated,observed
school:75017491,Integrovaný regionální operační program,Venkovní školní učebna - ZŠ Radvanice,2648723,allocated,observed
school:47463996,Integrovaný regionální operační program,"Rychlý internet - Základní škola Bratří Čapků, Úpice, Komenského 151, okres Trutnov",2999920,allocated,observed
school:00852805,Integrovaný regionální operační program,"Multimediální učebna přírodních věd v ZŠ Bruntál, Jesenická 10",3499999,allocated,observed
school:46773291,Integrovaný regionální operační program,"Venkovní pavilon pro vzdělávací aktivity v ZŠ T. G. Masaryka, Štětí",5879622,allocated,observed
school:61989967,Integrovaný regionální operační program,"Vybavení školních dílen ZŠ nám. Svobody 3, Šternberk, p.o.",1012627,allocated,observed
school:10837418,Integrovaný regionální operační program,Vybavení nové kmenové třídy ZŠ Struhařov,500000,allocated,observed
school:75034255,Integrovaný regionální operační program,"Modernizace odborné učebny ZŠ a MŠ Václava Vaňka, Bezno",1487603,allocated,observed
school:75027640,Integrovaný regionální operační program,"Vybudování tří multimediálních učeben, včetně kabinetů, na I. stupni ZŠ Velký Újezd",2768421,allocated,observed
school:71001182,Integrovaný regionální operační program,Družina,1000000,allocated,observed
school:70970441,Integrovaný regionální operační program,Modernizace a vybavení učebny Robotiky,4442125,allocated,observed
school:61631477,Integrovaný regionální operační program,Prostory pro odbornou výuku,1883597,allocated,observed
school:75020181,Integrovaný regionální operační program,ZŠ Velký Ořechov - Modernizace odborné učebny vč. zázemí a kabinetu,3737276,allocated,observed
school:71004734,Integrovaný regionální operační program,Modernizace učeben ZŠ Mirošovice,500000,allocated,observed
school:70040656,Integrovaný regionální operační program,"Modernizace odborné učebny, kabinetu a bezbariérovosti v ZŠ Dřevohostice",1465149,allocated,observed
school:49539965,Integrovaný regionální operační program,"Modernizace učeben Chemie a Fyziky, včetně odborných kabinetů",1317025,allocated,observed
school:70645540,Integrovaný regionální operační program,Modernizace učeben v ZŠ Karlovice,2201607,allocated,observed
school:70992398,Integrovaný regionální operační program,Rekonstrukce odborné IT učebny,2499530,allocated,observed
school:46383514,Integrovaný regionální operační program,Modernizace jazykové učebny v ZŠ Český Brod,1499806,allocated,observed
school:49535021,Integrovaný regionální operační program,Vybudování učebny přírodních věd v ZŠ T.G. Masaryka v Poříčanech,2235792,allocated,observed
school:47813008,Integrovaný regionální operační program,Podpora polytechnické výchovy v ZŠ a MŠ Bolatice,891387,allocated,observed
school:75008297,Integrovaný regionální operační program,Modernizace cvičné kuchyně ZŠ a MŠ Píšť,897227,allocated,observed
school:70982970,Integrovaný regionální operační program,Jazyková učebna,4000000,allocated,observed
school:49458787,Integrovaný regionální operační program,Modernizace odborných učeben ZŠ Dolní Kounice,4000000,allocated,observed
school:75010895,Integrovaný regionální operační program,Vybavení odborných učeben v ZŠ a MŠ Hazlov,2448922,allocated,observed
school:48342165,Integrovaný regionální operační program,ZŠ Holýšov - Rekonstrukce a modernizace učebny informatiky,1243613,allocated,observed
school:00830275,Integrovaný regionální operační program,"Modernizace odborných učeben ZŠ Jirkov, Budovatelů 1563 II",2552633,allocated,observed
school:70873607,Integrovaný regionální operační program,Modernizace ICT učebny č. 1 s možností výuky cizích jazyků,2328694,allocated,observed
school:70499969,Integrovaný regionální operační program,Venkovní multifunkční učebna ZŠ Vlasatice,2152104,allocated,observed
school:46787496,Integrovaný regionální operační program,"Modernizace učeben na ZŠ Petlérská, Klášterec nad Ohří",3000000,allocated,observed
school:00583383,Integrovaný regionální operační program,Odborná učebna pro rozvoj polytechnického vzdělávání,500000,allocated,observed
school:00830283,Integrovaný regionální operační program,Odborné učebny v 3. ZŠ Jirkov,2999999,allocated,observed
school:63434474,Integrovaný regionální operační program,"Modernizace a vybavení odborné učebny fyziky a chemie v Základní škole Břeclav, Na Valtické",3334577,allocated,observed
school:46383433,Integrovaný regionální operační program,Polytechnická učebna Základní školy Plaňany,2000000,allocated,observed
school:71003401,Integrovaný regionální operační program,"Modernizace cvičné kuchyňky - Základní škola a Mateřská škola, Teplice nad Metují",599999,allocated,observed
school:75026937,Integrovaný regionální operační program,Dovybavení odborných učeben ZŠ Písek,1095153,allocated,observed
school:75006103,Integrovaný regionální operační program,Rekonstrukce odborné učebny ZŠ a MŠ Strážov,1987450,allocated,observed
school:70285471,Integrovaný regionální operační program,Modernizace odborných učeben ZŠ Podivín,1080700,allocated,observed
school:70877076,Integrovaný regionální operační program,Multifunkční učebna a modernizace ŠD ZŠ Přibice,1157419,allocated,observed
school:70989851,Integrovaný regionální operační program,Vybavení odborné učebny ZŠ Přemyslovice,1050000,allocated,observed
school:60680709,Integrovaný regionální operační program,Odborná učebna - FYZIKA,1990000,allocated,observed
school:70959528,Integrovaný regionální operační program,Vybavení virtuální učebny ZŠ Velké Hoštice,899347,allocated,observed
school:49862570,Integrovaný regionální operační program,Modernizace ZŠ Komenského Nymburk,2500000,allocated,observed
school:68729928,Integrovaný regionální operační program,Modernizace učebny přírodních věd a jazykové učebny ZŠ Vranovice,3000000,allocated,observed
school:71011285,Integrovaný regionální operační program,Modernizace kmenových učeben a ŠD ZŠ Troskotovice,2238792,allocated,observed
school:62858939,Integrovaný regionální operační program,Učebna chemie,1050000,allocated,observed
school:70645558,Integrovaný regionální operační program,Modernizace učeben ZŠ Andělská Hora,1995550,allocated,observed
school:70985952,Integrovaný regionální operační program,Rekonstrukce učebny výtvarné výchovy,1700000,allocated,observed
school:75029022,Integrovaný regionální operační program,"Vybudování řemeslné dílny, školních kuchyněk a vybavení školní družiny",896525,allocated,observed
school:47258721,Integrovaný regionální operační program,"Modernizace výuky odborných předmětů, ZŠ Vlachovo Březí",700000,allocated,observed
school:70940088,Integrovaný regionální operační program,Multimediální učebna ZŠ Kravaře,1715515,allocated,observed
school:71005633,Integrovaný regionální operační program,Podpora interaktivity ve výuce pomocí ICT nástrojů a rozvoje infrastruktury učeben,539000,allocated,observed
school:68544120,Integrovaný regionální operační program,Nákup mobilních počítačových učeben,1000000,allocated,observed
school:70932174,Integrovaný regionální operační program,Zkvalitňování vzdělávání na ZŠ Zlatá stezka II,999969,allocated,observed
school:44065868,Integrovaný regionální operační program,"Modernizace jazykové učebny v ZŠ Náměšť nad Oslavou, Husova 579",2556915,allocated,observed
school:71003541,Integrovaný regionální operační program,Modernizace učebny výpočetní techniky Základní školy a mateřské školy Šumavské Hoštice novými pomůckami,767000,allocated,observed
school:45211744,Integrovaný regionální operační program,Modernizace odborných učeben ZŠ Nový Hrozenkov,1499926,allocated,observed
school:70233292,Integrovaný regionální operační program,"Kompletní modernizace počítačové učebny, vč. vybavení, ZŠ Velké Karlovice",1355690,allocated,observed
school:65265734,Integrovaný regionální operační program,Modernizace výukových prostor ZŠ Nosislav,2604736,allocated,observed
school:65497279,Integrovaný regionální operační program,Rozvoj robotiky a polytechniky a u žáků a učitelů na ZŠ Staré Město,1004730,allocated,observed
school:71001514,Integrovaný regionální operační program,Posílení infrastruktury pro výuku na ZŠ Židlochovice,2996000,allocated,observed
school:75021315,Integrovaný regionální operační program,ŠKOLNÍ DRUŽINA,3000000,allocated,observed
school:70888248,Integrovaný regionální operační program,"Modernizace odborných učeben ZŠ Sv. Čecha, Choceň",999915,allocated,observed
school:46271040,Integrovaný regionální operační program,"Rekonstrukce učebny a kabinetu fyziky na ZŠ Vyškov, Morávkova",2500000,allocated,observed
school:46271180,Integrovaný regionální operační program,"Učebna výtvarné výchovy ZŠ Vyškov, Tyršova 4",1998564,allocated,observed
school:70986126,Integrovaný regionální operační program,"Modernizace vnitřní konektivity a dovybavení cvičné kuchyňky - Masarykova jubilejní základní škola a mateřská škola, Černilov",999996,allocated,observed
school:70991278,Integrovaný regionální operační program,Rozvoj přírodních věd s kontaktem a realitou,1500000,allocated,observed
school:75001063,Integrovaný regionální operační program,ZŠ Mirotice - výuka virtuální realitou,1684200,allocated,observed
school:60076909,Integrovaný regionální operační program,Odborná učebna informatiky s prvky robotiky pro základy programování,1892976,allocated,observed
school:49862456,Integrovaný regionální operační program,Multifunkční učebna č. 5 SB,1937193,allocated,observed
school:70988374,Integrovaný regionální operační program,"Vybudování robotické učebny pro výuku ICT a jazyků, inovace vzdělávacích metod na základní škole v Lomnici nad Lužnicí",3000000,allocated,observed
school:70984531,Integrovaný regionální operační program,Modernizace ZŠ a MŠ Bohdíkov,1636761,allocated,observed
school:60045264,Integrovaný regionální operační program,Zázemí pro inovativní výuku,4000000,allocated,observed
school:72742933,Integrovaný regionální operační program,Modernizace školní družiny ZŠ Čestmíra Císaře v Hostomicích,3273351,allocated,observed
school:70887403,Integrovaný regionální operační program,"Venkovní učebna ZŠ M. Choceňského, Choceň",999000,allocated,observed
school:70872481,Integrovaný regionální operační program,Vybavení jazykové a IT učebny ZŠ TGM Blatná,1346748,allocated,observed
school:70640289,Integrovaný regionální operační program,Modernizace učeben v ZŠ Písečná,1130241,allocated,observed
school:70879150,Integrovaný regionální operační program,Vybudování polytechnické učebny ZŠ K.V. Raise Lázně Bělohrad,998500,allocated,observed
school:75000199,Integrovaný regionální operační program,Modernizace ICT učebny,1500000,allocated,observed
school:70659265,Integrovaný regionální operační program,ZŠ Radomyšl - jazyková učebna,2527348,allocated,observed
school:75015366,Integrovaný regionální operační program,Třemešenská škola - modernizace učebny fyziky a chemie o ICT,700000,allocated,observed
school:70996504,Integrovaný regionální operační program,"Výstavba venkovní učebny - Základní škola, Náchod, Pavlišovská 55",1150000,allocated,observed
school:70985634,Integrovaný regionální operační program,Modernizace v ZŠ 2025,2003000,allocated,observed
school:70946752,Integrovaný regionální operační program,Modernizace učebny PČ a sborovny,1000000,allocated,observed
school:49305620,Integrovaný regionální operační program,"Vznik specializované učebny na práci s digitálními technologiemi, vytvoření sdílené učebny přírodopisu a zázemí pro ŠPP",1000000,allocated,observed
school:70947384,Integrovaný regionální operační program,Podpora polytechnického vzdělávání a práce s digitálními technologiemi na ZŠ Nová Paka,1000000,allocated,observed
school:75001047,Integrovaný regionální operační program,Modernizace vybavení ZŠ Želiv,599200,allocated,observed
school:70983801,Integrovaný regionální operační program,Vybavení jazykové učebny,350000,allocated,observed
school:70504539,Integrovaný regionální operační program,"Modernizace odborné učebny a ŠPP v ZŠ Humpolec, Hálkova",600000,allocated,observed
school:70504547,Integrovaný regionální operační program,"Modernizace odborné učebny přírodních věd v ZŠ Humpolec, Hradská",600000,allocated,observed
school:75015633,Integrovaný regionální operační program,Modernizace školní družiny - Základní škola a Mateřská škola Žďár nad Metují,1149993,allocated,observed
school:60076909,Integrovaný regionální operační program,"Vybavení tříd dotykovými panely - obnova interaktivního vybavení - odborná učebna Ch, Z, Př, M, dílen a cizích jazyků - 1. etapa",992776,allocated,observed
