institution_id,institution_name,ico,founder_id,founder_name,founder_type,municipality,region
school:62073401,IČO 62073401,62073401,founder:00280101,Zřizovatel IČO 00280101,obec,,Jihomoravský
school:70987645,IČO 70987645,70987645,founder:00368067,Zřizovatel IČO 00368067,obec,,Jihomoravský
school:04354061,IČO 04354061,04354061,founder:44947917,Zřizovatel IČO 44947917,obec,,Jihomoravský
school:71001107,IČO 71001107,71001107,founder:00239542,Zřizovatel IČO 00239542,obec,,Středočeský
school:70990204,IČO 70990204,70990204,founder:00278882,Zřizovatel IČO 00278882,obec,,Pardubický
school:70919020,IČO 70919020,70919020,founder:00303828,Zřizovatel IČO 00303828,obec,,Zlínský
school:75133881,IČO 75133881,75133881,founder:00290149,Zřizovatel IČO 00290149,obec,,Vysočina
school:70993289,IČO 70993289,70993289,founder:00291773,Zřizovatel IČO 00291773,obec,,Jihomoravský
school:75022371,IČO 75022371,75022371,founder:00488097,Zřizovatel IČO 00488097,obec,,Jihomoravský
school:70984085,IČO 70984085,70984085,founder:00303755,Zřizovatel IČO 00303755,obec,,Zlínský
school:70695393,IČO 70695393,70695393,founder:00276260,Zřizovatel IČO 00276260,obec,,Liberecký
school:75016419,IČO 75016419,75016419,founder:00276464,Zřizovatel IČO 00276464,obec,,Pardubický
school:71294627,IČO 71294627,71294627,founder:00234842,Zřizovatel IČO 00234842,obec,,Středočeský
school:71002308,IČO 71002308,71002308,founder:00277584,Zřizovatel IČO 00277584,obec,,Pardubický
school:75028905,IČO 75028905,75028905,founder:00303526,Zřizovatel IČO 00303526,obec,,Olomoucký
school:71007415,IČO 71007415,71007415,founder:00240800,Zřizovatel IČO 00240800,obec,,Středočeský
school:70698031,IČO 70698031,70698031,founder:00276057,Zřizovatel IČO 00276057,obec,,Liberecký
school:71008641,IČO 71008641,71008641,founder:00276634,Zřizovatel IČO 00276634,obec,,Pardubický
school:70992355,IČO 70992355,70992355,founder:00255963,Zřizovatel IČO 00255963,obec,,Plzeňský
school:72741856,IČO 72741856,72741856,founder:00261718,Zřizovatel IČO 00261718,obec,,Ústecký
school:70994072,IČO 70994072,70994072,founder:00282910,Zřizovatel IČO 00282910,obec,,Jihomoravský
school:71008489,IČO 71008489,71008489,founder:00302392,Zřizovatel IČO 00302392,obec,,Olomoucký
school:70990638,IČO 70990638,70990638,founder:00235610,Zřizovatel IČO 00235610,obec,,Středočeský
school:70988889,IČO 70988889,70988889,founder:00269301,Zřizovatel IČO 00269301,obec,,Královéhradecký
school:70994871,IČO 70994871,70994871,founder:00488038,Zřizovatel IČO 00488038,obec,,Jihomoravský
school:75023971,IČO 75023971,75023971,founder:00282057,Zřizovatel IČO 00282057,obec,,Jihomoravský
school:60555432,IČO 60555432,60555432,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:72741929,IČO 72741929,72741929,founder:00266558,Zřizovatel IČO 00266558,obec,,Ústecký
school:75024161,IČO 75024161,75024161,founder:00636754,Zřizovatel IČO 00636754,obec,,Jihomoravský
school:46773533,IČO 46773533,46773533,founder:00264334,Zřizovatel IČO 00264334,obec,,Ústecký
school:71172513,IČO 71172513,71172513,founder:00235695,Zřizovatel IČO 00235695,obec,,Středočeský
school:19199716,IČO 19199716,19199716,founder:00296392,Zřizovatel IČO 00296392,obec,,Moravskoslezský
school:71002626,IČO 71002626,71002626,founder:00842575,Zřizovatel IČO 00842575,obec,,Vysočina
school:75022613,IČO 75022613,75022613,founder:00600156,Zřizovatel IČO 00600156,obec,,Jihomoravský
school:60611219,IČO 60611219,60611219,founder:00256731,Zřizovatel IČO 00256731,obec,,Plzeňský
school:70981574,IČO 70981574,70981574,founder:00288187,Zřizovatel IČO 00288187,obec,,Olomoucký
school:62073214,IČO 62073214,62073214,founder:00280101,Zřizovatel IČO 00280101,obec,,Jihomoravský
school:70157359,IČO 70157359,70157359,founder:00277029,Zřizovatel IČO 00277029,obec,,Pardubický
school:71009671,IČO 71009671,71009671,founder:00235415,Zřizovatel IČO 00235415,obec,,Středočeský
school:70999309,IČO 70999309,70999309,founder:00237302,Zřizovatel IČO 00237302,obec,,Středočeský
school:75009081,IČO 75009081,75009081,founder:00662178,Zřizovatel IČO 00662178,obec,,Středočeský
school:72741562,IČO 72741562,72741562,founder:00524760,Zřizovatel IČO 00524760,obec,,Liberecký
school:07368089,IČO 07368089,07368089,founder:00637700,Zřizovatel IČO 00637700,obec,,Jihomoravský
school:71008411,IČO 71008411,71008411,founder:00243442,Zřizovatel IČO 00243442,obec,,Středočeský
school:75006871,IČO 75006871,75006871,founder:00260231,Zřizovatel IČO 00260231,obec,,Plzeňský
school:75020386,IČO 75020386,75020386,founder:00288349,Zřizovatel IČO 00288349,obec,,Olomoucký
school:75023075,IČO 75023075,75023075,founder:00568635,Zřizovatel IČO 00568635,obec,,Zlínský
school:75024233,IČO 75024233,75024233,founder:00362981,Zřizovatel IČO 00362981,obec,,Jihomoravský
school:70991944,IČO 70991944,70991944,founder:00291463,Zřizovatel IČO 00291463,obec,,Zlínský
school:70981736,IČO 70981736,70981736,founder:00531677,Zřizovatel IČO 00531677,obec,,Vysočina
school:70994684,IČO 70994684,70994684,founder:00290629,Zřizovatel IČO 00290629,obec,,Vysočina
school:75029383,IČO 75029383,75029383,founder:00300187,Zřizovatel IČO 00300187,obec,,Moravskoslezský
school:75006197,IČO 75006197,75006197,founder:00257133,Zřizovatel IČO 00257133,obec,,Plzeňský
school:70984808,IČO 70984808,70984808,founder:00259438,Zřizovatel IČO 00259438,obec,,Karlovarský
school:75019256,IČO 75019256,75019256,founder:00273511,Zřizovatel IČO 00273511,obec,,Pardubický
school:71007954,IČO 71007954,71007954,founder:00233731,Zřizovatel IČO 00233731,obec,,Středočeský
school:70993637,IČO 70993637,70993637,founder:00256536,Zřizovatel IČO 00256536,obec,,Plzeňský
school:70989516,IČO 70989516,70989516,founder:00235091,Zřizovatel IČO 00235091,obec,,Středočeský
school:75000342,IČO 75000342,75000342,founder:00248738,Zřizovatel IČO 00248738,obec,,Vysočina
school:71004769,IČO 71004769,71004769,founder:00254789,Zřizovatel IČO 00254789,obec,,Karlovarský
school:71002065,IČO 71002065,71002065,founder:00239739,Zřizovatel IČO 00239739,obec,,Středočeský
school:70991707,IČO 70991707,70991707,founder:00279765,Zřizovatel IČO 00279765,obec,,Pardubický
school:75003210,IČO 75003210,75003210,founder:00261866,Zřizovatel IČO 00261866,obec,,Ústecký
school:71007547,IČO 71007547,71007547,founder:00274470,Zřizovatel IČO 00274470,obec,,Pardubický
school:75034361,IČO 75034361,75034361,founder:00235083,Zřizovatel IČO 00235083,obec,,Středočeský
school:70999678,IČO 70999678,70999678,founder:00287113,Zřizovatel IČO 00287113,obec,,Zlínský
school:71006036,IČO 71006036,71006036,founder:00269387,Zřizovatel IČO 00269387,obec,,Královéhradecký
school:75029979,IČO 75029979,75029979,founder:00636355,Zřizovatel IČO 00636355,obec,,Olomoucký
school:71010467,IČO 71010467,71010467,founder:00261009,Zřizovatel IČO 00261009,obec,,Liberecký
school:72753846,IČO 72753846,72753846,founder:00672009,Zřizovatel IČO 00672009,obec,,Liberecký
school:72744839,IČO 72744839,72744839,founder:00261220,Zřizovatel IČO 00261220,obec,,Ústecký
school:75015447,IČO 75015447,75015447,founder:00277932,Zřizovatel IČO 00277932,obec,,Královéhradecký
school:70985502,IČO 70985502,70985502,founder:00635855,Zřizovatel IČO 00635855,obec,,Olomoucký
school:72745169,IČO 72745169,72745169,founder:00262242,Zřizovatel IČO 00262242,obec,,Ústecký
school:01893807,IČO 01893807,01893807,founder:00581321,Zřizovatel IČO 00581321,obec,,Jihočeský
school:70997667,IČO 70997667,70997667,founder:00249742,Zřizovatel IČO 00249742,obec,,Jihočeský
school:75005956,IČO 75005956,75005956,founder:00253880,Zřizovatel IČO 00253880,obec,,Plzeňský
school:75018055,IČO 75018055,75018055,founder:00277550,Zřizovatel IČO 00277550,obec,,Pardubický
school:75034867,IČO 75034867,75034867,founder:00235211,Zřizovatel IČO 00235211,obec,,Středočeský
school:75032830,IČO 75032830,75032830,founder:00509655,Zřizovatel IČO 00509655,obec,,Středočeský
school:70996253,IČO 70996253,70996253,founder:00301582,Zřizovatel IČO 00301582,obec,,Olomoucký
school:70991863,IČO 70991863,70991863,founder:00179671,Zřizovatel IČO 00179671,obec,,Vysočina
school:70992461,IČO 70992461,70992461,founder:00293580,Zřizovatel IČO 00293580,obec,,Jihomoravský
school:70986355,IČO 70986355,70986355,founder:00239267,Zřizovatel IČO 00239267,obec,,Středočeský
school:70998744,IČO 70998744,70998744,founder:00259772,Zřizovatel IČO 00259772,obec,,Plzeňský
school:60611006,IČO 60611006,60611006,founder:00572209,Zřizovatel IČO 00572209,obec,,Plzeňský
school:75033879,IČO 75033879,75033879,founder:00236519,Zřizovatel IČO 00236519,obec,,Středočeský
school:72744006,IČO 72744006,72744006,founder:00264784,Zřizovatel IČO 00264784,obec,,Ústecký
school:75107970,IČO 75107970,75107970,founder:00245160,Zřizovatel IČO 00245160,obec,,Jihočeský
school:03404901,IČO 03404901,03404901,founder:00233234,Zřizovatel IČO 00233234,obec,,Středočeský
school:70998591,IČO 70998591,70998591,founder:00273490,Zřizovatel IČO 00273490,obec,,Pardubický
school:70188521,IČO 70188521,70188521,founder:00275336,Zřizovatel IČO 00275336,obec,,Královéhradecký
school:75022150,IČO 75022150,75022150,founder:00637068,Zřizovatel IČO 00637068,obec,,Jihomoravský
school:70992592,IČO 70992592,70992592,founder:00270881,Zřizovatel IČO 00270881,obec,,Pardubický
school:70993556,IČO 70993556,70993556,founder:00236551,Zřizovatel IČO 00236551,obec,,Středočeský
school:75030799,IČO 75030799,75030799,founder:00235202,Zřizovatel IČO 00235202,obec,,Středočeský
school:75029961,IČO 75029961,75029961,founder:00302198,Zřizovatel IČO 00302198,obec,,Olomoucký
school:75000806,IČO 75000806,75000806,founder:00228702,Zřizovatel IČO 00228702,obec,,Jihočeský
school:75033356,IČO 75033356,75033356,founder:00640077,Zřizovatel IČO 00640077,obec,,Středočeský
school:75033445,IČO 75033445,75033445,founder:00232025,Zřizovatel IČO 00232025,obec,,Středočeský
school:75034522,IČO 75034522,75034522,founder:00243027,Zřizovatel IČO 00243027,obec,,Středočeský
school:75007100,IČO 75007100,75007100,founder:00259284,Zřizovatel IČO 00259284,obec,,Karlovarský
school:70695334,IČO 70695334,70695334,founder:00260410,Zřizovatel IČO 00260410,obec,,Liberecký
school:70918325,IČO 70918325,70918325,founder:00303739,Zřizovatel IČO 00303739,obec,,Zlínský
school:71002740,IČO 71002740,71002740,founder:00578363,Zřizovatel IČO 00578363,obec,,Královéhradecký
school:75024071,IČO 75024071,75024071,founder:00287393,Zřizovatel IČO 00287393,obec,,Zlínský
school:75018462,IČO 75018462,75018462,founder:00274046,Zřizovatel IČO 00274046,obec,,Pardubický
school:71000542,IČO 71000542,71000542,founder:00662941,Zřizovatel IČO 00662941,obec,,Středočeský
